6	,	2.04857e+14
12	,	2.06058e+14
18	,	2.07013e+14
24	,	2.07984e+14
30	,	2.08932e+14
36	,	2.10036e+14
42	,	2.10621e+14
48	,	2.11155e+14
54	,	2.12085e+14
60	,	2.04857e+14
66	,	2.06058e+14
72	,	2.07013e+14
78	,	2.07984e+14
84	,	2.08932e+14
90	,	2.10036e+14
96	,	2.10621e+14
102	,	2.11155e+14
108	,	2.12085e+14
114	,	2.04857e+14
120	,	2.06058e+14
126	,	2.07013e+14
132	,	2.07984e+14
138	,	2.08932e+14
144	,	2.10036e+14
150	,	2.10621e+14
156	,	2.11155e+14
162	,	2.12085e+14
168	,	2.04857e+14
174	,	2.06058e+14
180	,	2.07013e+14
186	,	2.07984e+14
192	,	2.08932e+14
198	,	2.10036e+14
204	,	2.10621e+14
210	,	2.11155e+14
216	,	2.12085e+14
222	,	2.04857e+14
228	,	2.06058e+14
234	,	2.07013e+14
240	,	2.07984e+14
246	,	2.08932e+14
252	,	2.10036e+14
258	,	2.10621e+14
264	,	2.11155e+14
270	,	2.12085e+14
276	,	2.04857e+14
282	,	2.06058e+14
288	,	2.07013e+14
294	,	2.07984e+14
300	,	2.08931e+14
306	,	2.10036e+14
312	,	2.10621e+14
318	,	2.11156e+14
324	,	2.12085e+14
330	,	2.04857e+14
336	,	2.06058e+14
342	,	2.07013e+14
348	,	2.07984e+14
354	,	2.08931e+14
360	,	2.10037e+14
366	,	2.10621e+14
372	,	2.11156e+14
378	,	2.12086e+14
384	,	2.04857e+14
390	,	2.06063e+14
396	,	2.07014e+14
402	,	2.07984e+14
408	,	2.08932e+14
414	,	2.10036e+14
420	,	2.10621e+14
426	,	2.11156e+14
432	,	2.12086e+14
438	,	2.04859e+14
444	,	2.06063e+14
450	,	2.07014e+14
456	,	2.07984e+14
462	,	2.08932e+14
468	,	2.10036e+14
474	,	2.10621e+14
480	,	2.11156e+14
486	,	2.12086e+14
492	,	2.04859e+14
498	,	2.06063e+14
504	,	2.07014e+14
510	,	2.07984e+14
516	,	2.08932e+14
522	,	2.10036e+14
528	,	2.10621e+14
534	,	2.11156e+14
540	,	2.12086e+14
546	,	2.04859e+14
552	,	2.06063e+14
558	,	2.07014e+14
564	,	2.07984e+14
570	,	2.08932e+14
576	,	2.10036e+14
582	,	2.10621e+14
588	,	2.11156e+14
594	,	2.12086e+14
600	,	2.04859e+14
606	,	2.06063e+14
612	,	2.07014e+14
618	,	2.07984e+14
624	,	2.08932e+14
630	,	2.10036e+14
636	,	2.10621e+14
642	,	2.11156e+14
648	,	2.12086e+14
654	,	2.04859e+14
660	,	2.06063e+14
666	,	2.07014e+14
672	,	2.07984e+14
678	,	2.08932e+14
684	,	2.10036e+14
690	,	2.10621e+14
696	,	2.11156e+14
702	,	2.12086e+14
708	,	2.04859e+14
714	,	2.06063e+14
720	,	2.07014e+14
726	,	2.07984e+14
732	,	2.08932e+14
738	,	2.10036e+14
744	,	2.10621e+14
750	,	2.11156e+14
756	,	2.12086e+14
762	,	2.0486e+14
768	,	2.06063e+14
774	,	2.07014e+14
780	,	2.07984e+14
786	,	2.08932e+14
792	,	2.10036e+14
798	,	2.10621e+14
804	,	2.11156e+14
810	,	2.12086e+14
816	,	2.04858e+14
822	,	2.06063e+14
828	,	2.07014e+14
834	,	2.07984e+14
840	,	2.08932e+14
846	,	2.10036e+14
852	,	2.10621e+14
858	,	2.11156e+14
864	,	2.12086e+14
870	,	2.04858e+14
876	,	2.06063e+14
882	,	2.07014e+14
888	,	2.07984e+14
894	,	2.08932e+14
900	,	2.10035e+14
906	,	2.10621e+14
912	,	2.11156e+14
918	,	2.12086e+14
924	,	2.04858e+14
930	,	2.06063e+14
936	,	2.07014e+14
942	,	2.07984e+14
948	,	2.08932e+14
954	,	2.10035e+14
960	,	2.10621e+14
966	,	2.11156e+14
972	,	2.12086e+14
978	,	2.04858e+14
984	,	2.06063e+14
990	,	2.07014e+14
996	,	2.07984e+14
1002	,	2.08932e+14
1008	,	2.10035e+14
1014	,	2.10621e+14
1020	,	2.11156e+14
1026	,	2.12086e+14
1032	,	2.04858e+14
1038	,	2.06063e+14
1044	,	2.07014e+14
1050	,	2.07984e+14
1056	,	2.08932e+14
1062	,	2.10035e+14
1068	,	2.10621e+14
1074	,	2.11156e+14
1080	,	2.12086e+14
1086	,	2.04858e+14
1092	,	2.06063e+14
1098	,	2.07014e+14
1104	,	2.07984e+14
1110	,	2.08932e+14
1116	,	2.10035e+14
1122	,	2.10621e+14
1128	,	2.11156e+14
1134	,	2.12086e+14
1140	,	2.04858e+14
1146	,	2.06063e+14
1152	,	2.07014e+14
1158	,	2.07984e+14
1164	,	2.08932e+14
1170	,	2.10035e+14
1176	,	2.10621e+14
