1278	,	8.73693e-05,	6.11585e-05,	2.62108e-05
1284	,	0.00014061,	9.84269e-05,	4.21829e-05
1290	,	9.97886e-05,	6.9852e-05,	2.99366e-05
1296	,	5.00993e-05,	3.50695e-05,	1.50298e-05
1302	,	0.00107149,	0.000750042,	0.000321447
1308	,	1.19587e-05,	8.37107e-06,	3.5876e-06
1314	,	4.57058e-06,	3.1994e-06,	1.37117e-06
1320	,	5.69088e-06,	3.98362e-06,	1.70727e-06
1326	,	1.14689e-05,	8.02824e-06,	3.44067e-06
1332	,	4.54093e-06,	3.17865e-06,	1.36228e-06
1338	,	9.65252e-07,	6.75677e-07,	2.89576e-07
1344	,	0,	0,	0
1350	,	8.387e-07,	5.8709e-07,	2.5161e-07
1356	,	9.70977e-06,	6.79684e-06,	2.91293e-06
1362	,	1.31526e-05,	9.20682e-06,	3.94578e-06
1368	,	4.79601e-05,	3.35721e-05,	1.4388e-05
1374	,	0.000143705,	0.000100594,	4.31116e-05
1380	,	0.000221768,	0.000155238,	6.65304e-05
1386	,	0.000142979,	0.000100085,	4.28937e-05
1392	,	0.000345054,	0.000241538,	0.000103516
1398	,	0.000758448,	0.000530914,	0.000227534
1404	,	0.00066707,	0.000466949,	0.000200121
1410	,	9.06433e-05,	6.34503e-05,	2.7193e-05
1416	,	6.34588e-05,	4.44211e-05,	1.90376e-05
1422	,	3.04634e-05,	2.13244e-05,	9.13901e-06
1428	,	2.09014e-05,	1.4631e-05,	6.27041e-06
1434	,	2.5039e-05,	1.75273e-05,	7.51169e-06
1440	,	1.10344e-05,	7.72408e-06,	3.31032e-06
1446	,	0.000181447,	0.000127013,	5.44342e-05
1452	,	0.000610781,	0.000427547,	0.000183234
1458	,	0.000612253,	0.000428577,	0.000183676
1464	,	9.61903e-05,	6.73332e-05,	2.88571e-05
1470	,	0.000106227,	7.43591e-05,	3.18682e-05
1476	,	0.000121461,	8.50229e-05,	3.64384e-05
1482	,	3.93566e-05,	2.75496e-05,	1.1807e-05
1488	,	6.35451e-05,	4.44816e-05,	1.90635e-05
1494	,	2.11668e-05,	1.48167e-05,	6.35003e-06
1500	,	8.87072e-06,	6.20951e-06,	2.66122e-06
1506	,	7.64301e-06,	5.35011e-06,	2.2929e-06
1512	,	0.000180919,	0.000126644,	5.42758e-05
1518	,	0.00011051,	7.73569e-05,	3.31529e-05
1524	,	0.000246262,	0.000172383,	7.38786e-05
1530	,	0.000558974,	0.000391282,	0.000167692
1536	,	0.000683347,	0.000478343,	0.000205004
1542	,	0.001133,	0.000793103,	0.000339901
1548	,	0.000838485,	0.000586939,	0.000251545
1554	,	0.000497408,	0.000348186,	0.000149222
1560	,	0.000817654,	0.000572358,	0.000245296
1566	,	0.000550248,	0.000385174,	0.000165074
1572	,	3.62841e-05,	2.53988e-05,	1.08852e-05
1578	,	4.18469e-05,	2.92928e-05,	1.25541e-05
1584	,	4.26166e-05,	2.98316e-05,	1.2785e-05
1590	,	6.70976e-05,	4.69683e-05,	2.01293e-05
1596	,	7.98999e-05,	5.59299e-05,	2.397e-05
1602	,	5.32983e-05,	3.73088e-05,	1.59895e-05
1608	,	8.35868e-05,	5.85108e-05,	2.5076e-05
1614	,	0.00255024,	0.00178517,	0.000765073
1620	,	0.000227352,	0.000159147,	6.82057e-05
1626	,	1.32608e-05,	9.28259e-06,	3.97825e-06
1632	,	1.88894e-05,	1.32226e-05,	5.66683e-06
1638	,	2.14458e-05,	1.50121e-05,	6.43375e-06
1644	,	1.94987e-05,	1.36491e-05,	5.84962e-06
1650	,	2.81426e-05,	1.96998e-05,	8.44279e-06
1656	,	9.0719e-06,	6.35033e-06,	2.72157e-06
1662	,	6.35302e-06,	4.44712e-06,	1.90591e-06
1668	,	8.66628e-06,	6.0664e-06,	2.59989e-06
1674	,	5.78415e-05,	4.0489e-05,	1.73524e-05
1680	,	1.02791e-05,	7.19535e-06,	3.08372e-06
1686	,	1.57559e-05,	1.10291e-05,	4.72677e-06
1692	,	1.47958e-05,	1.03571e-05,	4.43875e-06
1698	,	9.30507e-06,	6.51355e-06,	2.79152e-06
1704	,	6.30334e-06,	4.41234e-06,	1.891e-06
1710	,	1.16468e-05,	8.15275e-06,	3.49403e-06
1716	,	0.000144635,	0.000101244,	4.33904e-05
1722	,	2.47761,	1.73432,	0.743282
1728	,	0.000375124,	0.000262587,	0.000112537
1734	,	1.30982e-05,	9.16875e-06,	3.92946e-06
1740	,	2.14643e-05,	1.5025e-05,	6.43928e-06
1746	,	0,	0,	0
1752	,	0,	0,	0
1758	,	0,	0,	0
1764	,	0,	0,	0
1770	,	0,	0,	0
1776	,	0,	0,	0
1782	,	0,	0,	0
1788	,	3.48331e-05,	2.43832e-05,	1.04499e-05
1794	,	0.000201812,	0.000141269,	6.05437e-05
1800	,	0.000554236,	0.000387965,	0.000166271
1806	,	0.000994953,	0.000696467,	0.000298486
1812	,	0.00159182,	0.00111427,	0.000477545
1818	,	0.0014015,	0.000981048,	0.000420449
1824	,	0.00138993,	0.000972954,	0.00041698
1830	,	0.00176505,	0.00123553,	0.000529515
1836	,	0.00182171,	0.0012752,	0.000546514
1842	,	0.000125737,	8.80156e-05,	3.7721e-05
1848	,	5.54129e-05,	3.87891e-05,	1.66239e-05
1854	,	0,	0,	0
1860	,	0,	0,	0
1866	,	0,	0,	0
1872	,	0,	0,	0
1878	,	0,	0,	0
1884	,	0,	0,	0
1890	,	0,	0,	0
1896	,	0,	0,	0
1902	,	3.27872e-05,	2.29511e-05,	9.83617e-06
1908	,	1.26811e-05,	8.8768e-06,	3.80434e-06
1914	,	2.81128e-05,	1.9679e-05,	8.43385e-06
1920	,	0.00010276,	7.1932e-05,	3.0828e-05
1926	,	0.000127203,	8.90419e-05,	3.81608e-05
1932	,	0.000239889,	0.000167923,	7.19668e-05
1938	,	0.000160758,	0.00011253,	4.82273e-05
1944	,	0.000546255,	0.000382379,	0.000163877
1950	,	0.000248929,	0.00017425,	7.46786e-05
1956	,	0.000103394,	7.2376e-05,	3.10183e-05
1962	,	3.19353e-05,	2.23547e-05,	9.58059e-06
1968	,	5.15664e-05,	3.60965e-05,	1.54699e-05
1974	,	3.7882e-05,	2.65174e-05,	1.13646e-05
1980	,	2.84013e-05,	1.98809e-05,	8.52038e-06
1986	,	1.65958e-05,	1.16171e-05,	4.97874e-06
1992	,	7.34172e-06,	5.1392e-06,	2.20251e-06
1998	,	0.000111102,	7.77712e-05,	3.33305e-05
2004	,	1.70783e-05,	1.19548e-05,	5.1235e-06
2010	,	9.41435e-06,	6.59005e-06,	2.82431e-06
2016	,	1.35034e-05,	9.4524e-06,	4.05103e-06
2022	,	6.38912e-06,	4.47238e-06,	1.91674e-06
2028	,	1.06051e-05,	7.42355e-06,	3.18152e-06
2034	,	0,	0,	0
2040	,	9.89345e-05,	6.92542e-05,	2.96804e-05
2046	,	0.00827779,	0.00579445,	0.00248334
2052	,	0.0374502,	0.0262151,	0.0112351
2058	,	0.00310772,	0.0021754,	0.000932316
2064	,	0.000304561,	0.000213193,	9.13684e-05
2070	,	0.000661363,	0.000462954,	0.000198409
2076	,	0.00101249,	0.000708744,	0.000303748
2082	,	0.00179635,	0.00125744,	0.000538904
2088	,	0.000666939,	0.000466857,	0.000200082
2094	,	0.000428554,	0.000299988,	0.000128566
2100	,	0.000385148,	0.000269603,	0.000115544
2106	,	0.000233143,	0.0001632,	6.99428e-05
2112	,	3.76303e-05,	2.63412e-05,	1.12891e-05
2118	,	2.83965e-05,	1.98775e-05,	8.51894e-06
2124	,	9.81242e-05,	6.86869e-05,	2.94373e-05
2130	,	0.000189112,	0.000132378,	5.67336e-05
2136	,	0.000407323,	0.000285126,	0.000122197
2142	,	0.000290231,	0.000203161,	8.70692e-05
2148	,	0.000440458,	0.000308321,	0.000132138
2154	,	0.000357049,	0.000249934,	0.000107115
2160	,	0.000379211,	0.000265448,	0.000113763
2166	,	0.111294,	0.0779061,	0.0333883
2172	,	4.56237e-05,	3.19366e-05,	1.36871e-05
2178	,	0.000159664,	0.000111765,	4.78993e-05
2184	,	0.000223352,	0.000156347,	6.70057e-05
2190	,	0.000339006,	0.000237304,	0.000101702
2196	,	0.000719926,	0.000503948,	0.000215978
2202	,	0.00126818,	0.000887724,	0.000380453
2208	,	0.00261501,	0.00183051,	0.000784502
2214	,	0.00183549,	0.00128484,	0.000550646
2220	,	0.000252796,	0.000176957,	7.58388e-05
2226	,	0.000227192,	0.000159035,	6.81577e-05
2232	,	0.000449914,	0.00031494,	0.000134974
2238	,	0.000403661,	0.000282562,	0.000121098
2244	,	0.000999048,	0.000699334,	0.000299714
2250	,	0.00223171,	0.0015622,	0.000669513
2256	,	0.00421726,	0.00295208,	0.00126518
2262	,	0.00660858,	0.004626,	0.00198257
2268	,	0.00614141,	0.00429899,	0.00184242
2274	,	0.000427857,	0.0002995,	0.000128357
2280	,	0.000230989,	0.000161692,	6.92966e-05
2286	,	0.000615382,	0.000430768,	0.000184615
2292	,	0.000956201,	0.000669341,	0.00028686
2298	,	0.00153741,	0.00107619,	0.000461224
2304	,	0.00191164,	0.00133815,	0.000573492
2310	,	0.0155606,	0.0108924,	0.00466818
2316	,	4.15762,	2.91033,	1.24729
2322	,	0.00966695,	0.00676687,	0.00290009
2328	,	0.000429219,	0.000300454,	0.000128766
2334	,	0.000245866,	0.000172106,	7.37599e-05
2340	,	0.00043927,	0.000307489,	0.000131781
2346	,	0.000471666,	0.000330166,	0.0001415
2352	,	0.00104287,	0.000730011,	0.000312862
2358	,	0.00123945,	0.000867614,	0.000371835
2364	,	0.00187161,	0.00131012,	0.000561482
2370	,	0.0031471,	0.00220297,	0.000944129
2376	,	0.0020408,	0.00142856,	0.000612241
2382	,	0.000428188,	0.000299732,	0.000128457
2388	,	0.000292046,	0.000204432,	8.76137e-05
2394	,	0.000586468,	0.000410528,	0.00017594
2400	,	0.00126201,	0.000883404,	0.000378602
2406	,	0.00284957,	0.0019947,	0.00085487
2412	,	0.00256333,	0.00179433,	0.000769
2418	,	0.00283271,	0.0019829,	0.000849813
2424	,	0.00398268,	0.00278788,	0.0011948
2430	,	0.00366787,	0.00256751,	0.00110036
2436	,	0.000232386,	0.00016267,	6.97158e-05
2442	,	0.00014972,	0.000104804,	4.49159e-05
2448	,	0.0003596,	0.00025172,	0.00010788
2454	,	0.000651627,	0.000456139,	0.000195488
2460	,	0.00119287,	0.000835012,	0.000357862
2466	,	0.000924919,	0.000647444,	0.000277476
2472	,	0.00201079,	0.00140755,	0.000603237
2478	,	0.00383431,	0.00268402,	0.00115029
2484	,	0.00261575,	0.00183103,	0.000784726
2490	,	0.000343403,	0.000240382,	0.000103021
2496	,	0.000258346,	0.000180842,	7.75039e-05
2502	,	0.000503722,	0.000352605,	0.000151116
2508	,	0.000750534,	0.000525374,	0.00022516
2514	,	0.00175941,	0.00123159,	0.000527824
2520	,	0.00185891,	0.00130123,	0.000557672
2526	,	0.00427715,	0.00299401,	0.00128315
2532	,	0.00371823,	0.00260276,	0.00111547
2538	,	0.00201504,	0.00141053,	0.000604511
2544	,	0.000185945,	0.000130161,	5.57834e-05
2550	,	0.000151784,	0.000106249,	4.55352e-05
2556	,	0.00015134,	0.000105938,	4.5402e-05
2562	,	8.33136e-05,	5.83195e-05,	2.49941e-05
2568	,	3.49677e-05,	2.44774e-05,	1.04903e-05
2574	,	5.1762e-05,	3.62334e-05,	1.55286e-05
2580	,	6.45735e-05,	4.52014e-05,	1.9372e-05
2586	,	2.98114e-05,	2.0868e-05,	8.94343e-06
2592	,	0.000156576,	0.000109603,	4.69728e-05
2598	,	1.40625e-05,	9.84375e-06,	4.21875e-06
2604	,	2.54479e-05,	1.78135e-05,	7.63437e-06
2610	,	2.8397e-05,	1.98779e-05,	8.5191e-06
2616	,	1.69467e-05,	1.18627e-05,	5.08401e-06
2622	,	8.71775e-06,	6.10243e-06,	2.61533e-06
2628	,	0,	0,	0
2634	,	0,	0,	0
2640	,	4.69071e-07,	3.2835e-07,	1.40721e-07
2646	,	1.22029e-05,	8.54203e-06,	3.66087e-06
2652	,	1.9868e-06,	1.39076e-06,	5.96041e-07
2658	,	1.59565e-05,	1.11695e-05,	4.78694e-06
2664	,	1.5988e-05,	1.11916e-05,	4.79639e-06
2670	,	1.04059e-05,	7.28411e-06,	3.12176e-06
2676	,	2.6396e-05,	1.84772e-05,	7.9188e-06
2682	,	1.6617e-05,	1.16319e-05,	4.98511e-06
2688	,	1.3046e-05,	9.13222e-06,	3.91381e-06
2694	,	2.29951e-05,	1.60966e-05,	6.89853e-06
2700	,	0.000369821,	0.000258875,	0.000110946
2706	,	6.01235e-05,	4.20864e-05,	1.8037e-05
2712	,	4.29398e-05,	3.00578e-05,	1.28819e-05
2718	,	3.73239e-05,	2.61268e-05,	1.11972e-05
2724	,	9.96099e-05,	6.97269e-05,	2.9883e-05
2730	,	8.90094e-05,	6.23066e-05,	2.67028e-05
2736	,	6.17765e-05,	4.32435e-05,	1.85329e-05
2742	,	0.00029994,	0.000209958,	8.99821e-05
2748	,	0.000868845,	0.000608192,	0.000260654
2754	,	0.00175214,	0.00122649,	0.000525641
2760	,	0.00126707,	0.000886951,	0.000380122
2766	,	0.000509557,	0.00035669,	0.000152867
2772	,	0.000952557,	0.00066679,	0.000285767
2778	,	0.00131013,	0.00091709,	0.000393038
2784	,	0.00101417,	0.000709919,	0.000304251
2790	,	0.00426423,	0.00298496,	0.00127927
2796	,	0.00620348,	0.00434244,	0.00186105
2802	,	0.00958521,	0.00670965,	0.00287556
2808	,	0.0145197,	0.0101638,	0.0043559
2814	,	0.00114291,	0.000800038,	0.000342874
2820	,	0.000506171,	0.000354319,	0.000151851
2826	,	0.000796177,	0.000557324,	0.000238853
2832	,	0.00128184,	0.000897289,	0.000384553
2838	,	0.00120922,	0.000846454,	0.000362766
2844	,	0.000384374,	0.000269062,	0.000115312
2850	,	0.00043458,	0.000304206,	0.000130374
2856	,	0.000171386,	0.00011997,	5.14159e-05
2862	,	0.000171078,	0.000119755,	5.13235e-05
2868	,	3.09312e-05,	2.16518e-05,	9.27936e-06
2874	,	0.000116034,	8.12241e-05,	3.48103e-05
2880	,	4.62672e-05,	3.2387e-05,	1.38801e-05
2886	,	0.000400127,	0.000280089,	0.000120038
2892	,	0.00126705,	0.000886935,	0.000380115
2898	,	0.00108682,	0.000760774,	0.000326046
2904	,	0.00156848,	0.00109794,	0.000470545
2910	,	0.00275284,	0.00192699,	0.000825851
2916	,	0.000733322,	0.000513325,	0.000219997
2922	,	0.00015145,	0.000106015,	4.5435e-05
2928	,	0.000149344,	0.00010454,	4.48031e-05
2934	,	7.16378e-05,	5.01465e-05,	2.14913e-05
2940	,	5.7429e-05,	4.02003e-05,	1.72287e-05
2946	,	3.60008e-05,	2.52005e-05,	1.08002e-05
2952	,	9.59791e-05,	6.71854e-05,	2.87937e-05
2958	,	0.000104636,	7.32455e-05,	3.13909e-05
2964	,	0.000392768,	0.000274938,	0.000117831
2970	,	0.000364038,	0.000254827,	0.000109211
2976	,	8.9574e-05,	6.27018e-05,	2.68722e-05
2982	,	0.0003044,	0.00021308,	9.132e-05
2988	,	0.000762495,	0.000533747,	0.000228749
2994	,	0.00109264,	0.00076485,	0.000327793
3000	,	0.00138572,	0.000970006,	0.000415717
3006	,	0.00199581,	0.00139707,	0.000598743
3012	,	0.00206037,	0.00144226,	0.000618111
3018	,	0.00121084,	0.000847588,	0.000363252
3024	,	0.00179524,	0.00125667,	0.000538573
3030	,	0.000147141,	0.000102999,	4.41424e-05
3036	,	0.00021226,	0.000148582,	6.36779e-05
3042	,	0.000430268,	0.000301187,	0.00012908
3048	,	0.00029288,	0.000205016,	8.78639e-05
3054	,	0.000146072,	0.00010225,	4.38215e-05
3060	,	0.00131845,	0.000922913,	0.000395534
3066	,	0.00856201,	0.00599341,	0.0025686
3072	,	0.0149147,	0.0104403,	0.00447442
3078	,	0.0128259,	0.00897813,	0.00384777
3084	,	0.165572,	0.115901,	0.0496717
3090	,	9.66775e-05,	6.76743e-05,	2.90033e-05
3096	,	9.14688e-05,	6.40282e-05,	2.74407e-05
3102	,	0.000246063,	0.000172244,	7.3819e-05
3108	,	0.000821696,	0.000575187,	0.000246509
3114	,	0.00119702,	0.000837917,	0.000359107
3120	,	0.00183595,	0.00128517,	0.000550786
3126	,	0.00507966,	0.00355576,	0.0015239
3132	,	0.0139766,	0.00978365,	0.00419299
3138	,	0.00145998,	0.00102198,	0.000437993
3144	,	0.00102884,	0.000720185,	0.000308651
3150	,	0.000889888,	0.000622922,	0.000266966
3156	,	0.0015338,	0.00107366,	0.000460141
3162	,	0.00271977,	0.00190384,	0.000815932
3168	,	0.00477859,	0.00334502,	0.00143358
3174	,	0.00542634,	0.00379844,	0.0016279
3180	,	0.00718619,	0.00503033,	0.00215586
3186	,	0.00214475,	0.00150132,	0.000643424
3192	,	0.000237002,	0.000165902,	7.11007e-05
3198	,	0.000133931,	9.37517e-05,	4.01793e-05
3204	,	0.000194323,	0.000136026,	5.8297e-05
3210	,	0.000134939,	9.4457e-05,	4.04816e-05
3216	,	9.63763e-05,	6.74634e-05,	2.89129e-05
3222	,	6.25199e-05,	4.3764e-05,	1.8756e-05
3228	,	8.28489e-05,	5.79942e-05,	2.48547e-05
3234	,	4.12124e-05,	2.88486e-05,	1.23637e-05
