648	,	0.00387186,	0.00165937
654	,	0.00071444,	0.000306189
660	,	0.00288083,	0.00123464
666	,	0.00654812,	0.00280634
672	,	0.00740517,	0.00317364
678	,	0.00645296,	0.00276556
684	,	0.0273786,	0.0117337
690	,	0.0261619,	0.0112122
696	,	0.0289728,	0.0124169
702	,	0.0131265,	0.00562564
708	,	0.00519764,	0.00222756
714	,	0.00329689,	0.00141295
720	,	0.00819596,	0.00351256
726	,	0.0070765,	0.00303278
732	,	0.00726109,	0.00311189
738	,	0.0039852,	0.00170794
744	,	0.00716467,	0.00307057
750	,	0.250993,	0.107569
756	,	0.00634467,	0.00271914
762	,	0.0840564,	0.0360242
768	,	0.0025709,	0.00110182
774	,	0.00949697,	0.00407013
780	,	0.014779,	0.00633386
786	,	0.0164451,	0.00704791
792	,	0.0250147,	0.0107206
798	,	0.0185323,	0.00794239
804	,	0.0167433,	0.0071757
810	,	0.0101253,	0.0043394
816	,	0.00648768,	0.00278043
822	,	0.00425352,	0.00182294
828	,	0.00408676,	0.00175147
834	,	0.00152467,	0.000653431
840	,	0.006545,	0.002805
846	,	0.0191474,	0.00820605
852	,	0.018412,	0.00789086
858	,	0.0216939,	0.00929737
864	,	0.00293879,	0.00125948
870	,	2.13725e-05,	9.15964e-06
876	,	0.00347775,	0.00149046
882	,	0.00612696,	0.00262584
888	,	0.00582231,	0.00249528
894	,	0.0110733,	0.00474572
900	,	0.00460487,	0.00197351
906	,	0.00492872,	0.00211231
912	,	0.00361396,	0.00154884
918	,	0.00148867,	0.000638001
924	,	0.00312679,	0.00134005
930	,	2.16875e-05,	9.29466e-06
936	,	2.96004e-05,	1.26859e-05
942	,	0.00101057,	0.000433103
948	,	0.00194982,	0.000835638
954	,	0.00134713,	0.00057734
960	,	0.0078194,	0.00335117
966	,	0.00271604,	0.00116402
972	,	0.000174809,	7.49182e-05
978	,	0.307619,	0.131837
984	,	0.00392515,	0.00168221
990	,	0.00619374,	0.00265446
996	,	0.015046,	0.00644828
1002	,	0.0316169,	0.0135501
1008	,	0.0477551,	0.0204665
1014	,	0.0729042,	0.0312446
1020	,	0.0198386,	0.00850224
1026	,	0.0211693,	0.00907257
1032	,	0.0165504,	0.00709304
1038	,	0.00623777,	0.00267333
1044	,	0.01314,	0.00563141
1050	,	0.0120434,	0.00516145
1056	,	0.0296299,	0.0126985
1062	,	0.0470029,	0.0201441
1068	,	0.0261267,	0.0111972
1074	,	0.0173663,	0.00744268
1080	,	0.00361038,	0.00154731
1086	,	0.0166458,	0.00713392
1092	,	0.00436818,	0.00187208
1098	,	0.00215316,	0.000922784
1104	,	0.000872202,	0.000373801
1110	,	0.000479537,	0.000205516
1116	,	7.75782e-06,	3.32478e-06
1122	,	1.28293e-05,	5.49747e-06
1128	,	0,	0
1134	,	0,	0
1140	,	0,	0
1146	,	3.69087e-06,	1.5818e-06
1152	,	0.00249597,	0.0010697
1158	,	0.00117413,	0.0005032
1164	,	0.000888426,	0.000380754
1170	,	1.28021e-05,	5.48659e-06
1176	,	0,	0
1182	,	0.0596043,	0.0255447
1188	,	0,	0
1194	,	0.0118328,	0.0050712
1200	,	8.17493e-06,	3.50354e-06
1206	,	0.00280649,	0.00120278
1212	,	0.0156754,	0.00671804
1218	,	0.0377586,	0.0161822
1224	,	0.0549165,	0.0235356
1230	,	0.0316846,	0.0135791
1236	,	3.12011,	1.33719
1242	,	0.00783337,	0.00335716
1248	,	0.0125082,	0.00536066
1254	,	0.00657769,	0.00281901
1260	,	0.00917588,	0.00393252
1266	,	0.0112749,	0.00483212
1272	,	0.00703813,	0.00301634
1278	,	0.00910503,	0.00390216
1284	,	0.000712186,	0.000305223
1290	,	6.9852e-05,	2.99366e-05
1296	,	3.50695e-05,	1.50298e-05
1302	,	0.0130726,	0.00560256
1308	,	0.000920485,	0.000394493
1314	,	3.1994e-06,	1.37117e-06
1320	,	3.98362e-06,	1.70727e-06
1326	,	8.02824e-06,	3.44067e-06
1332	,	3.17865e-06,	1.36228e-06
1338	,	6.75677e-07,	2.8485e-07
1344	,	0,	0
1350	,	5.8709e-07,	2.5161e-07
1356	,	6.79679e-06,	2.91291e-06
1362	,	9.20682e-06,	3.94578e-06
1368	,	0.00208035,	0.000891578
1374	,	0.00586754,	0.00251466
1380	,	0.00623162,	0.00267069
1386	,	0.00565357,	0.00242296
1392	,	0.00813506,	0.00348645
1398	,	0.00787996,	0.00337713
1404	,	0.000466949,	0.000200121
1410	,	0.00166947,	0.000715488
1416	,	0.000457524,	0.000196082
1422	,	2.13244e-05,	9.13901e-06
1428	,	1.4631e-05,	6.27041e-06
1434	,	0.000508783,	0.00021805
1440	,	7.72408e-06,	3.31032e-06
1446	,	0.00249171,	0.00106787
1452	,	0.00865172,	0.00370788
1458	,	0.00154652,	0.000662792
1464	,	0.00368713,	0.0015802
1470	,	0.00196943,	0.00084404
1476	,	0.00270485,	0.00115922
1482	,	2.75496e-05,	1.1807e-05
1488	,	0.000533481,	0.000228635
1494	,	1.48167e-05,	6.35003e-06
1500	,	6.2095e-06,	2.66039e-06
1506	,	5.34324e-06,	2.28996e-06
1512	,	0.000126644,	5.42758e-05
1518	,	0.00373247,	0.00159963
1524	,	0.00437104,	0.0018733
1530	,	0.00627877,	0.0026909
1536	,	0.0150137,	0.00643444
1542	,	0.00699805,	0.00299917
1548	,	0.0152651,	0.00654218
1554	,	0.00464961,	0.00199269
1560	,	0.00336125,	0.00144054
1566	,	0.00230834,	0.000989288
1572	,	0.000842983,	0.000361278
1578	,	0.00114251,	0.000489647
1584	,	0.00106621,	0.000456949
1590	,	0.0042428,	0.00187756
1596	,	0.00621423,	0.00266324
1602	,	0.00497902,	0.00213387
1608	,	0.00396531,	0.00169942
1614	,	0.138293,	0.0592684
1620	,	0.000755318,	0.000323708
1626	,	9.28256e-06,	3.97824e-06
1632	,	1.32226e-05,	5.66683e-06
1638	,	0.000566705,	0.000242874
1644	,	1.36491e-05,	5.84962e-06
1650	,	1.96998e-05,	8.44279e-06
1656	,	6.35033e-06,	2.72157e-06
1662	,	4.44712e-06,	1.905e-06
1668	,	6.05848e-06,	2.59649e-06
1674	,	4.0489e-05,	1.73524e-05
1680	,	7.19533e-06,	3.08371e-06
1686	,	1.10291e-05,	4.72677e-06
1692	,	1.03571e-05,	4.43285e-06
1698	,	6.51355e-06,	2.79152e-06
1704	,	4.41234e-06,	1.891e-06
1710	,	8.1477e-06,	3.49187e-06
1716	,	0.00184572,	0.000791023
1722	,	2.44381,	0.812009
1728	,	0.00443413,	0.00190034
1734	,	9.16869e-06,	3.92944e-06
1740	,	1.5025e-05,	6.43928e-06
1746	,	0,	0
1752	,	0,	0
1758	,	0,	0
1764	,	0,	0
1770	,	0,	0
1776	,	0,	0
1782	,	0,	0
1788	,	0.00183576,	0.000786752
1794	,	0.00647825,	0.00277639
1800	,	0.00850976,	0.00364704
1806	,	0.0154334,	0.0066143
1812	,	0.0068468,	0.00269783
1818	,	0.0218506,	0.00935644
1824	,	0.0318731,	0.0136579
1830	,	0.0418159,	0.0179215
1836	,	0.010816,	0.00463543
1842	,	0.00600588,	0.00257395
1848	,	0.00796811,	0.0034149
1854	,	0,	0
1860	,	0,	0
1866	,	0,	0
1872	,	0,	0
1878	,	0,	0
1884	,	0,	0
1890	,	0,	0
1896	,	0,	0
1902	,	0.000963594,	0.000412969
1908	,	8.8768e-06,	3.80434e-06
1914	,	0.00207909,	0.000897544
1920	,	0.0052815,	0.0022635
1926	,	0.00308949,	0.00132407
1932	,	0.00300113,	0.0012862
1938	,	0.00135903,	0.000582443
1944	,	0.00144253,	0.000618226
1950	,	0.00563653,	0.00241565
1956	,	0.00154297,	0.000661272
1962	,	2.23547e-05,	9.58059e-06
1968	,	0.000572694,	0.00024544
1974	,	2.65174e-05,	1.13646e-05
1980	,	1.98809e-05,	8.52038e-06
1986	,	0.000391996,	0.000167998
1992	,	5.13424e-06,	2.20039e-06
1998	,	7.77712e-05,	3.33305e-05
2004	,	0.00272583,	0.00116821
2010	,	6.58208e-06,	2.82089e-06
2016	,	9.4524e-06,	4.05103e-06
2022	,	4.47238e-06,	1.91674e-06
2028	,	7.42355e-06,	3.18152e-06
2034	,	0,	0
2040	,	0.00659163,	0.00282499
2046	,	0.163482,	0.0684087
2052	,	0.220546,	0.09637
2058	,	0.0148957,	0.00638389
2064	,	0.00322844,	0.00138362
2070	,	0.0026614,	0.0011406
2076	,	0.0065159,	0.00279253
2082	,	0.0173949,	0.00744687
2088	,	0.0239868,	0.0102801
2094	,	0.0112406,	0.00481739
2100	,	0.00175538,	0.000752307
2106	,	0.0001632,	6.99428e-05
2112	,	0.00195828,	0.000839262
2118	,	1.98775e-05,	8.51894e-06
2124	,	0.0012614,	0.0005406
2130	,	0.00188673,	0.000870515
2136	,	0.00922536,	0.00414674
2142	,	0.0154975,	0.00664177
2148	,	0.0218383,	0.00935925
2154	,	0.0118833,	0.00509285
2160	,	0.00545259,	0.00233682
2166	,	1.34901,	0.578145
2172	,	0.0012817,	0.000549298
2178	,	0.00543032,	0.00232728
2184	,	0.00436771,	0.00258264
2190	,	0.00480428,	0.0021441
2196	,	0.0173451,	0.00858972
2202	,	0.0294336,	0.0126722
2208	,	0.0197307,	0.00845603
2214	,	0.00654717,	0.00280593
2220	,	0.0017126,	0.000733971
2226	,	0.000159035,	6.81577e-05
2232	,	0.00332645,	0.00142562
2238	,	0.00391408,	0.00167746
2244	,	0.00831746,	0.00356462
2250	,	0.0265024,	0.0111055
2256	,	0.0318739,	0.0134618
2262	,	0.029942,	0.0128323
2268	,	0.0165475,	0.0070918
2274	,	0.00232818,	0.000997791
2280	,	0.000161692,	6.92966e-05
2286	,	0.00442486,	0.00189637
2292	,	0.00587628,	0.00251841
2298	,	0.00929442,	0.00404037
2304	,	0.0249723,	0.0107483
2310	,	0.100514,	0.0357721
2316	,	6.06417,	2.53195
2322	,	0.018382,	0.00787798
2328	,	0.000824971,	0.000353559
2334	,	0.00263216,	0.00112807
2340	,	0.0151382,	0.00648779
2346	,	0.0243535,	0.0104372
2352	,	0.0325231,	0.0132924
2358	,	0.0567562,	0.0231557
2364	,	0.161798,	0.0588698
2370	,	0.0414341,	0.0174908
2376	,	0.0314928,	0.0132132
2382	,	0.00436865,	0.00187228
2388	,	0.0100183,	0.00429354
2394	,	0.0232109,	0.00978086
2400	,	0.0278603,	0.0119309
2406	,	0.0721919,	0.0291057
2412	,	0.132602,	0.0460965
2418	,	0.22513,	0.0831982
2424	,	0.0505244,	0.0189201
2430	,	0.0314022,	0.0134581
2436	,	0.00426993,	0.00182997
2442	,	0.00462678,	0.00198291
2448	,	0.00662796,	0.00284055
2454	,	0.00825481,	0.00353777
2460	,	0.0131327,	0.00570188
2466	,	0.0257902,	0.0113546
2472	,	0.0384832,	0.0158826
2478	,	0.0260328,	0.0102429
2484	,	0.0168953,	0.00724084
2490	,	0.00354838,	0.00152073
2496	,	0.00835177,	0.00357933
2502	,	0.0113637,	0.00487379
2508	,	0.0298669,	0.0128001
2514	,	0.0431857,	0.0164357
2520	,	0.0997741,	0.0411589
2526	,	0.242858,	0.0605427
2532	,	0.0396805,	0.0151644
2538	,	0.0287396,	0.0122895
2544	,	0.00597601,	0.00256115
2550	,	0.00529125,	0.00226768
2556	,	0.00852459,	0.0036534
2562	,	0.00570251,	0.00244393
2568	,	0.00397799,	0.00170485
2574	,	0.0162805,	0.00337111
2580	,	0.00268682,	0.00115149
2586	,	0.0027539,	0.00118024
2592	,	0.000515465,	0.000220914
2598	,	9.84375e-06,	4.21875e-06
2604	,	0.000499801,	0.0002142
2610	,	0.00115515,	0.000495064
2616	,	0.000567111,	0.000243048
2622	,	0.000532567,	0.000228237
2628	,	0,	0
2634	,	0,	0
2640	,	3.20818e-07,	1.37493e-07
2646	,	8.54203e-06,	3.66087e-06
2652	,	1.39076e-06,	5.96041e-07
2658	,	0.00102346,	0.000438627
2664	,	0.000413566,	0.000177242
2670	,	7.28411e-06,	3.12176e-06
2676	,	0.00120926,	0.000548208
2682	,	0.000101051,	4.33077e-05
2688	,	9.13222e-06,	3.91381e-06
2694	,	1.60966e-05,	6.89374e-06
2700	,	0.000258875,	0.000110946
2706	,	0.000304774,	0.000130617
2712	,	3.00578e-05,	1.28819e-05
2718	,	2.61268e-05,	1.11972e-05
2724	,	6.97269e-05,	2.9883e-05
2730	,	6.23066e-05,	2.67028e-05
2736	,	0.000943363,	0.000404298
2742	,	0.00446679,	0.00191434
2748	,	0.00993735,	0.00425886
2754	,	0.00522482,	0.00223921
2760	,	0.00905603,	0.00388116
2766	,	0.00677672,	0.00290431
2772	,	0.00484095,	0.00207469
2778	,	0.0130143,	0.00557757
2784	,	0.0245579,	0.0109475
2790	,	0.108728,	0.0443789
2796	,	0.230194,	0.073316
2802	,	0.158398,	0.056769
2808	,	0.355851,	0.151207
2814	,	0.0181577,	0.00778187
2820	,	0.00547626,	0.00234697
2826	,	0.00609464,	0.00261199
2832	,	0.00880523,	0.00377367
2838	,	0.0187685,	0.00719004
2844	,	0.028548,	0.011749
2850	,	0.0281295,	0.012004
2856	,	0.00672559,	0.0028824
2862	,	0.00287989,	0.00123424
2868	,	0.00280125,	0.00120054
2874	,	0.00117038,	0.000501591
2880	,	0.00647647,	0.00277563
2886	,	0.0177852,	0.00762224
2892	,	0.0238375,	0.0100093
2898	,	0.0457318,	0.0191092
2904	,	0.0884404,	0.0368007
2910	,	0.0463225,	0.0198525
2916	,	0.0121592,	0.0051992
2922	,	0.0125762,	0.0053898
2928	,	0.00738138,	0.00316345
2934	,	0.000764654,	0.000327709
2940	,	0.00134035,	0.000574435
2946	,	0.00145286,	0.000622654
2952	,	0.0153823,	0.00280867
2958	,	0.00808704,	0.00346587
2964	,	0.0146049,	0.00625926
2970	,	0.00824842,	0.00353504
2976	,	0.00926552,	0.00397094
2982	,	0.00623168,	0.00267072
2988	,	0.00736824,	0.00315782
2994	,	0.00706889,	0.00302953
3000	,	0.0657369,	0.0242309
3006	,	0.0844028,	0.0351885
3012	,	0.0870134,	0.0352497
3018	,	0.0207138,	0.00887733
3024	,	0.0274518,	0.0117651
3030	,	0.00861022,	0.00363474
3036	,	0.00494115,	0.00211763
3042	,	0.0210402,	0.00898048
3048	,	0.00681616,	0.00292121
3054	,	0.0151479,	0.00614889
3060	,	0.0523072,	0.0245967
3066	,	0.149781,	0.055388
3072	,	0.0524549,	0.0223366
3078	,	0.0313813,	0.0132523
3084	,	0.116322,	0.0498521
3090	,	0.00218115,	0.000934778
3096	,	0.00943679,	0.00410464
3102	,	0.00754665,	0.00323428
3108	,	0.0514151,	0.0174333
3114	,	0.0732143,	0.0294646
3120	,	0.100217,	0.040018
3126	,	0.0754528,	0.0322055
3132	,	0.128678,	0.0551692
3138	,	0.0342484,	0.0146779
3144	,	0.039682,	0.0169982
3150	,	0.0196169,	0.00768384
3156	,	0.00989107,	0.00423903
3162	,	0.0180875,	0.00652779
3168	,	0.0318595,	0.0137188
3174	,	0.0568076,	0.0196429
3180	,	0.031985,	0.0156359
3186	,	0.00949266,	0.00406828
3192	,	0.00214758,	0.000920393
3198	,	0.00350822,	0.00150352
3204	,	0.007771,	0.00333043
3210	,	0.0074289,	0.00318381
3216	,	0.0104309,	0.00462023
3222	,	0.0104983,	0.00345712
3228	,	0.010385,	0.00435849
3234	,	0.00493675,	0.00211575
3240	,	4.54603e-05,	1.9483e-05
3246	,	6.83935e-06,	2.93115e-06
3252	,	4.02193e-06,	1.72368e-06
3258	,	0,	0
3264	,	0,	0
3270	,	0,	0
3276	,	5.24582e-06,	2.24821e-06
3282	,	3.56028e-06,	1.52583e-06
3288	,	0.000752109,	0.000322332
3294	,	5.80063e-05,	2.48598e-05
3300	,	1.47439e-05,	6.31883e-06
3306	,	2.55775e-05,	1.09618e-05
3312	,	0.000997721,	0.000427595
3318	,	0.00334082,	0.00143178
3324	,	0.00750124,	0.00316803
3330	,	0.00617619,	0.00236743
3336	,	0.025474,	0.0111827
3342	,	0.0245209,	0.0106039
3348	,	0.019381,	0.00829603
3354	,	0.00697127,	0.00298769
3360	,	0.00570668,	0.00244572
3366	,	0.021292,	0.00902242
3372	,	0.009686,	0.00434513
3378	,	0.0250629,	0.0108997
3384	,	0.0294567,	0.0119547
3390	,	0.0237161,	0.0100687
3396	,	0.0259877,	0.011116
3402	,	0.00329478,	0.00141279
3408	,	0.000502399,	0.000215314
3414	,	0,	0
3420	,	0,	0
3426	,	0,	0
3432	,	0,	0
3438	,	0,	0
3444	,	0.00424593,	0.00178761
3450	,	0,	0
3456	,	0,	0
3462	,	0,	0
3468	,	6.72386e-06,	2.88165e-06
3474	,	1.25616e-05,	5.37629e-06
3480	,	0.00312566,	0.00133957
3486	,	0.0116582,	0.00459608
3492	,	0.0520356,	0.0131789
3498	,	0.0175782,	0.00708517
3504	,	0.016894,	0.00724028
3510	,	0.00754069,	0.00323173
3516	,	0.000753168,	0.000322786
3522	,	0.00449427,	0.00192612
3528	,	0.00409026,	0.00175297
3534	,	0.00667448,	0.00286049
3540	,	0.0115379,	0.00523923
3546	,	0.0209029,	0.0085807
3552	,	0.017013,	0.00726492
3558	,	0.0206671,	0.00885733
3564	,	0.0146527,	0.00625176
3570	,	0.0138185,	0.0059222
3576	,	0.00816814,	0.00350063
3582	,	0.0230405,	0.00953587
3588	,	0.0142746,	0.0061177
3594	,	0.0314298,	0.0125716
3600	,	0.130995,	0.0497015
3606	,	0.106074,	0.0398104
3612	,	0.0440798,	0.0188913
3618	,	0.021527,	0.00922586
3624	,	0.00541561,	0.00232098
3630	,	0.00772169,	0.0033093
3636	,	0.000411125,	0.000176196
3642	,	0,	0
3648	,	0.0056553,	0.00248381
3654	,	0,	0
3660	,	0,	0
3666	,	0.00657843,	0.00281933
3672	,	0,	0
3678	,	0,	0
3684	,	0,	0
3690	,	0,	0
3696	,	0,	0
3702	,	0,	0
3708	,	0,	0
3714	,	0,	0
3720	,	0,	0
3726	,	0,	0
3732	,	0,	0
3738	,	0,	0
3744	,	0,	0
3750	,	0,	0
3756	,	0,	0
3762	,	0,	0
3768	,	0,	0
3774	,	0.00824603,	0.00353401
3780	,	3.35197e-05,	1.43656e-05
3786	,	0,	0
3792	,	0,	0
3798	,	0,	0
3804	,	0,	0
3810	,	0,	0
3816	,	0.000180445,	7.73336e-05
3822	,	2.81478e-08,	1.9654e-09
3828	,	0.00163522,	0.000700808
3834	,	0.00124717,	0.000534502
3840	,	9.99431e-07,	4.28328e-07
3846	,	6.20502e-06,	2.6593e-06
3852	,	0.0102043,	0.00437326
3858	,	0.00111211,	0.000527712
3864	,	5.58427e-06,	2.39326e-06
3870	,	0.000109862,	4.70835e-05
3876	,	5.78802e-06,	2.48058e-06
3882	,	0.00134352,	0.000575794
3888	,	0,	0
3894	,	0.00751107,	0.0032107
3900	,	0.00187008,	0.000801464
3906	,	0.0260132,	0.010349
3912	,	0.0740851,	0.0318227
3918	,	0.0833014,	0.0292881
3924	,	0.152995,	0.0557111
3930	,	0.330703,	0.108831
3936	,	0.0866161,	0.031421
3942	,	0.0813061,	0.0345426
3948	,	0.0137451,	0.00589075
3954	,	0.0096875,	0.00415178
3960	,	0.0153022,	0.00733448
3966	,	0.0345912,	0.0153507
3972	,	0.0208782,	0.0127642
3978	,	0.0297739,	0.0109215
3984	,	0.0433449,	0.0196424
3990	,	0.0150316,	0.00632712
3996	,	0.0585633,	0.024354
4002	,	0.0152277,	0.00652616
4008	,	0.00641082,	0.0027475
4014	,	0.00630541,	0.00270232
4020	,	0.00112826,	0.000423802
4026	,	0.00654883,	0.00289077
4032	,	0.00409087,	0.00175323
4038	,	0.0091033,	0.00390347
4044	,	0.0127915,	0.00548105
4050	,	0.00532345,	0.00228148
4056	,	4.4343e-06,	1.90041e-06
4062	,	0.0104734,	0.00448858
4068	,	0.0117675,	0.0050432
4074	,	0.0069063,	0.00181916
4080	,	0.0111996,	0.00438654
4086	,	0.00278778,	0.00130819
4092	,	0.00780905,	0.00334674
4098	,	0.0427463,	0.0183198
4104	,	0.0453064,	0.019417
4110	,	0.022294,	0.00955456
4116	,	0.0124705,	0.00534449
4122	,	0.017966,	0.00751258
4128	,	0.663756,	0.305045
4134	,	4.89665,	1.88887
4140	,	0.113655,	0.0454777
4146	,	0.252465,	0.0689542
4152	,	0.262722,	0.0733615
4158	,	0.299116,	0.107653
4164	,	0.0758374,	0.0325017
4170	,	0.0796074,	0.0342421
4176	,	0.0225235,	0.00942854
4182	,	0.0216897,	0.00990785
4188	,	0.0373063,	0.00947095
4194	,	0.0393429,	0.0153561
4200	,	0.0383482,	0.0173609
4206	,	0.0448751,	0.0173604
4212	,	0.0314498,	0.0131074
4218	,	0.35197,	0.150844
4224	,	0.0061981,	0.00265633
4230	,	0.0110995,	0.00449386
4236	,	0.0134116,	0.00613037
4242	,	0.0398091,	0.0196103
4248	,	0.0758769,	0.0287232
4254	,	0.136178,	0.0473045
4260	,	0.0483379,	0.0184835
4266	,	0.0799628,	0.0341502
4272	,	0.0164001,	0.00702861
4278	,	0.00910369,	0.00390158
4284	,	0.0114306,	0.00522844
4290	,	0.0108819,	0.00451783
4296	,	0.0610871,	0.0243405
4302	,	0.094339,	0.0358252
4308	,	0.161775,	0.0525337
4314	,	0.065623,	0.0243469
4320	,	0.101648,	0.0433408
4326	,	0.0217828,	0.00933547
4332	,	2.76019,	1.04049
4338	,	0.0272864,	0.011614
4344	,	0.0253662,	0.00989704
4350	,	0.0796464,	0.0145581
4356	,	0.0950134,	0.0398207
4362	,	0.0426204,	0.0187061
4368	,	0.042769,	0.0184272
4374	,	0.0157467,	0.00674025
4380	,	0.0126437,	0.00541874
4386	,	0.00517829,	0.00221927
4392	,	0.0065072,	0.00279735
4398	,	0.00529893,	0.00227097
4404	,	0.0104003,	0.00445726
4410	,	0.0261637,	0.011694
4416	,	0.0655542,	0.0253254
4422	,	0.023232,	0.00978009
4428	,	0.00341259,	0.00146385
4434	,	0.00142679,	0.000611483
4440	,	8.70209e-05,	3.72947e-05
4446	,	0.000902999,	0.000386999
4452	,	0.0113552,	0.00468573
4458	,	0,	0
4464	,	0,	0
4470	,	0,	0
4476	,	0,	0
4482	,	0,	0
4488	,	0,	0
4494	,	0.000924808,	0.000396346
4500	,	2.8237e-06,	1.21016e-06
4506	,	0,	0
4512	,	2.16157e-06,	9.26387e-07
4518	,	0.00011626,	4.98256e-05
4524	,	0.00137168,	0.000542741
4530	,	0.00395663,	0.0016957
4536	,	0.00140651,	0.000602789
4542	,	0.00343615,	0.00147264
4548	,	0.006704,	0.00287314
4554	,	0.0205753,	0.00820733
4560	,	0.02201,	0.00958202
4566	,	0.0374278,	0.0153158
4572	,	0.0758826,	0.0306684
4578	,	0.128662,	0.0346512
4584	,	0.142561,	0.0506761
4590	,	0.102441,	0.0475656
4596	,	0.0330947,	0.0141834
4602	,	0.00476695,	0.00204298
4608	,	0.0115631,	0.00495562
4614	,	0.0114475,	0.00474373
4620	,	0.0206542,	0.00771626
4626	,	0.0114955,	0.00481852
4632	,	0.040499,	0.0173862
4638	,	0.0933989,	0.0289106
4644	,	0.0469697,	0.0199136
4650	,	0.0188959,	0.00809822
4656	,	0.00943389,	0.0040431
4662	,	0.0252278,	0.0108119
4668	,	0.0142471,	0.00715146
4674	,	0.0380097,	0.0188592
4680	,	0.103744,	0.0424295
4686	,	0.315648,	0.09063
4692	,	0.088915,	0.0363339
4698	,	0.0803357,	0.0339392
4704	,	0.0140666,	0.00602854
4710	,	0.0198375,	0.00850178
4716	,	0.0258771,	0.0110902
4722	,	0.026389,	0.0119441
4728	,	0.0429983,	0.0296884
4734	,	0.149962,	0.0656889
4740	,	0.0752213,	0.0388638
4746	,	0.0519497,	0.0223444
4752	,	0.0423419,	0.0181465
4758	,	0.0123551,	0.00529504
4764	,	0.00670318,	0.00287279
4770	,	0.0139274,	0.00596889
4776	,	0.007162,	0.00306943
4782	,	0.0399583,	0.0203583
4788	,	0.13612,	0.0517965
4794	,	0.0660168,	0.0294315
4800	,	0.111928,	0.0431384
4806	,	0.0778634,	0.03337
4812	,	0.0190905,	0.00807
4818	,	0.00934776,	0.00400618
4824	,	0.0269651,	0.0115565
4830	,	0.023392,	0.00920329
4836	,	0.0287944,	0.0122994
4842	,	0.00220588,	0.000945377
4848	,	0.00661075,	0.00283318
4854	,	0.0103025,	0.00441534
