71	,	4.49446e-05,	3.14612e-05,	1.34834e-05
72	,	8.54871e-05,	5.98409e-05,	2.56461e-05
73	,	0.0160491,	0.0112344,	0.00481474
74	,	2.06548e-05,	1.44584e-05,	6.19645e-06
75	,	4.85022e-05,	3.39515e-05,	1.45507e-05
76	,	8.31814e-05,	5.8227e-05,	2.49544e-05
77	,	0.000181067,	0.000126747,	5.43202e-05
78	,	0.000172059,	0.000120442,	5.16178e-05
79	,	0.000265741,	0.000186019,	7.97223e-05
80	,	0.159638,	0.111747,	0.0478914
81	,	0.000288567,	0.000201997,	8.65701e-05
82	,	0.133307,	0.0933146,	0.039992
83	,	3.59249e-05,	2.51474e-05,	1.07775e-05
84	,	8.36691e-05,	5.85683e-05,	2.51007e-05
85	,	0.000101681,	7.11767e-05,	3.05043e-05
86	,	0.000236563,	0.000165594,	7.09689e-05
87	,	0.000249514,	0.00017466,	7.48543e-05
88	,	0.000340889,	0.000238622,	0.000102267
89	,	0.000493625,	0.000345537,	0.000148087
90	,	0.000317998,	0.000222599,	9.53995e-05
91	,	0.0716157,	0.050131,	0.0214847
92	,	4.61779e-05,	3.23245e-05,	1.38534e-05
93	,	0.000119126,	8.33884e-05,	3.57379e-05
94	,	0.000179475,	0.000125632,	5.38424e-05
95	,	0.000283534,	0.000198474,	8.50601e-05
96	,	0.000317522,	0.000222266,	9.52567e-05
97	,	0.000430812,	0.000301569,	0.000129244
98	,	0.000621522,	0.000435065,	0.000186457
99	,	0.000445915,	0.00031214,	0.000133774
100	,	0.0233539,	0.0163477,	0.00700616
101	,	6.37476e-05,	4.46233e-05,	1.91243e-05
102	,	0.000124693,	8.72848e-05,	3.74078e-05
103	,	0.000182344,	0.000127641,	5.47031e-05
104	,	0.000261525,	0.000183068,	7.84576e-05
105	,	0.000202909,	0.000142036,	6.08726e-05
106	,	0.000342094,	0.000239466,	0.000102628
107	,	0.00563929,	0.00394751,	0.00169179
108	,	0.000242227,	0.000169559,	7.26682e-05
109	,	0.0234253,	0.0163977,	0.0070276
110	,	5.09706e-05,	3.56794e-05,	1.52912e-05
111	,	0.000102669,	7.18683e-05,	3.08007e-05
112	,	0.00011625,	8.13749e-05,	3.4875e-05
113	,	0.000217082,	0.000151957,	6.51246e-05
114	,	0.000159471,	0.000111629,	4.78412e-05
115	,	0.000176411,	0.000123488,	5.29233e-05
116	,	0.00588981,	0.00412287,	0.00176694
117	,	0.000259506,	0.000181654,	7.78519e-05
118	,	0.000104057,	7.28399e-05,	3.12171e-05
119	,	5.60487e-05,	3.92341e-05,	1.68146e-05
120	,	0.000121927,	8.53491e-05,	3.65782e-05
121	,	0.000135068,	9.45477e-05,	4.05205e-05
122	,	0.000254392,	0.000178074,	7.63176e-05
123	,	0.000174861,	0.000122402,	5.24582e-05
124	,	0.000249107,	0.000174375,	7.47322e-05
125	,	0.000596532,	0.000417572,	0.000178959
126	,	0.000306636,	0.000214646,	9.19909e-05
127	,	0.0239235,	0.0167465,	0.00717706
128	,	5.27791e-05,	3.69454e-05,	1.58337e-05
129	,	0.00010708,	7.49559e-05,	3.2124e-05
130	,	0.000114332,	8.00327e-05,	3.42997e-05
131	,	0.000173138,	0.000121197,	5.19415e-05
132	,	0.000132522,	9.27654e-05,	3.97566e-05
133	,	0.000165507,	0.000115855,	4.9652e-05
134	,	0.153015,	0.107111,	0.0459046
135	,	0.000138993,	9.72953e-05,	4.1698e-05
136	,	0.0182791,	0.0127954,	0.00548374
137	,	2.45758e-05,	1.7203e-05,	7.37273e-06
138	,	7.19479e-05,	5.03635e-05,	2.15844e-05
139	,	8.14292e-05,	5.70004e-05,	2.44288e-05
140	,	0.000100154,	7.01075e-05,	3.00461e-05
141	,	0.000128809,	9.0166e-05,	3.86426e-05
142	,	0.00019839,	0.000138873,	5.95171e-05
143	,	0.000565149,	0.000395604,	0.000169545
144	,	0.000243919,	0.000170743,	7.31757e-05
145	,	0.000112249,	7.85741e-05,	3.36746e-05
146	,	6.41324e-05,	4.48927e-05,	1.92397e-05
147	,	0.000137768,	9.64376e-05,	4.13304e-05
148	,	0.000214594,	0.000150216,	6.43781e-05
149	,	0.000319464,	0.000223625,	9.58391e-05
150	,	0.000329007,	0.000230305,	9.8702e-05
151	,	0.000455637,	0.000318946,	0.000136691
152	,	0.000659643,	0.00046175,	0.000197893
153	,	0.000535112,	0.000374578,	0.000160533
154	,	0.000169036,	0.000118325,	5.07109e-05
155	,	7.7898e-05,	5.45286e-05,	2.33694e-05
156	,	0.000146051,	0.000102235,	4.38152e-05
157	,	0.000198581,	0.000139007,	5.95744e-05
158	,	0.000306293,	0.000214405,	9.18878e-05
159	,	0.000247732,	0.000173412,	7.43195e-05
160	,	0.000413967,	0.000289777,	0.00012419
161	,	0.000707747,	0.000495423,	0.000212324
162	,	0.000488861,	0.000342203,	0.000146658
163	,	0.000136348,	9.54439e-05,	4.09045e-05
164	,	6.77672e-05,	4.7437e-05,	2.03302e-05
165	,	0.000132894,	9.30258e-05,	3.98682e-05
166	,	0.000189946,	0.000132962,	5.69837e-05
167	,	0.000292353,	0.000204647,	8.7706e-05
168	,	0.000263968,	0.000184778,	7.91905e-05
169	,	0.00041751,	0.000292257,	0.000125253
170	,	0.183765,	0.128636,	0.0551295
171	,	0.000491077,	0.000343754,	0.000147323
172	,	0.0233039,	0.0163127,	0.00699117
173	,	6.79789e-05,	4.75852e-05,	2.03937e-05
174	,	0.00013322,	9.32542e-05,	3.99661e-05
175	,	0.000190425,	0.000133297,	5.71274e-05
176	,	0.000292382,	0.000204667,	8.77146e-05
177	,	0.000263944,	0.000184761,	7.91831e-05
178	,	0.000417525,	0.000292268,	0.000125258
179	,	0.183618,	0.128532,	0.0550853
180	,	0.000490084,	0.000343059,	0.000147025
181	,	0.0232425,	0.0162698,	0.00697276
182	,	5.42392e-05,	3.79674e-05,	1.62718e-05
183	,	0.000115271,	8.06899e-05,	3.45814e-05
184	,	0.000129825,	9.08778e-05,	3.89476e-05
185	,	0.000247847,	0.000173493,	7.4354e-05
186	,	0.000157924,	0.000110546,	4.73771e-05
187	,	0.000198891,	0.000139224,	5.96672e-05
188	,	0.000380473,	0.000266331,	0.000114142
189	,	0.000192288,	0.000134602,	5.76864e-05
190	,	0.0188211,	0.0131747,	0.00564632
191	,	2.58566e-05,	1.80996e-05,	7.75699e-06
192	,	6.71706e-05,	4.70194e-05,	2.01512e-05
193	,	7.31491e-05,	5.12043e-05,	2.19447e-05
194	,	8.55991e-05,	5.99194e-05,	2.56797e-05
195	,	0.000108091,	7.56635e-05,	3.24272e-05
196	,	0.000149962,	0.000104974,	4.49887e-05
197	,	0.153158,	0.107211,	0.0459475
198	,	0.000200335,	0.000140234,	6.01005e-05
199	,	4.54275e-05,	3.17992e-05,	1.36282e-05
200	,	3.85009e-05,	2.69507e-05,	1.15503e-05
201	,	8.79597e-05,	6.15718e-05,	2.63879e-05
202	,	0.000101918,	7.13428e-05,	3.05755e-05
203	,	9.9725e-05,	6.98075e-05,	2.99175e-05
204	,	8.04007e-05,	5.62805e-05,	2.41202e-05
205	,	0.000171428,	0.000119999,	5.14283e-05
206	,	0.000312334,	0.000218634,	9.37001e-05
207	,	0.000163981,	0.000114787,	4.91944e-05
208	,	0.0360923,	0.0252646,	0.0108277
209	,	4.55827e-05,	3.19079e-05,	1.36748e-05
210	,	9.75785e-05,	6.8305e-05,	2.92736e-05
211	,	0.000108016,	7.56114e-05,	3.24049e-05
212	,	0.000111642,	7.81496e-05,	3.34927e-05
213	,	0.000101644,	7.11505e-05,	3.04931e-05
214	,	0.000190738,	0.000133516,	5.72213e-05
215	,	0.00553317,	0.00387322,	0.00165995
216	,	0.000165151,	0.000115605,	4.95452e-05
217	,	6.36381e-05,	4.45467e-05,	1.90914e-05
218	,	4.27215e-05,	2.9905e-05,	1.28164e-05
219	,	6.78852e-05,	4.75196e-05,	2.03656e-05
220	,	6.76836e-05,	4.73786e-05,	2.03051e-05
221	,	7.60273e-05,	5.32191e-05,	2.28082e-05
222	,	6.6785e-05,	4.67495e-05,	2.00355e-05
223	,	0.000128458,	8.99203e-05,	3.85373e-05
224	,	0.176722,	0.123706,	0.0530167
225	,	0.000157653,	0.000110357,	4.72958e-05
226	,	0.0232889,	0.0163022,	0.00698667
227	,	4.77262e-05,	3.34083e-05,	1.43179e-05
228	,	6.48089e-05,	4.53663e-05,	1.94427e-05
229	,	6.44231e-05,	4.50961e-05,	1.93269e-05
230	,	5.90836e-05,	4.13585e-05,	1.77251e-05
231	,	5.83319e-05,	4.08323e-05,	1.74996e-05
232	,	0.00010053,	7.03707e-05,	3.01589e-05
233	,	0.000158657,	0.00011106,	4.75972e-05
234	,	0.000135689,	9.49823e-05,	4.07067e-05
235	,	3.66242e-05,	2.56369e-05,	1.09873e-05
236	,	3.45576e-05,	2.41903e-05,	1.03673e-05
237	,	3.72484e-05,	2.60739e-05,	1.11745e-05
238	,	4.59823e-05,	3.21876e-05,	1.37947e-05
239	,	7.89798e-05,	5.52859e-05,	2.36939e-05
240	,	6.65466e-05,	4.65826e-05,	1.9964e-05
241	,	0.00013938,	9.7566e-05,	4.1814e-05
242	,	0.000210112,	0.000147078,	6.30336e-05
243	,	0.00013961,	9.77268e-05,	4.18829e-05
244	,	3.48539e-05,	2.43978e-05,	1.04562e-05
245	,	3.77176e-05,	2.64023e-05,	1.13153e-05
246	,	6.89566e-05,	4.82696e-05,	2.0687e-05
247	,	6.34587e-05,	4.44211e-05,	1.90376e-05
248	,	7.61642e-05,	5.3315e-05,	2.28493e-05
249	,	6.37623e-05,	4.46336e-05,	1.91287e-05
250	,	0.000141843,	9.929e-05,	4.25528e-05
251	,	0.000241729,	0.00016921,	7.25188e-05
252	,	0.00014003,	9.80213e-05,	4.20091e-05
253	,	3.39107e-05,	2.37375e-05,	1.01732e-05
254	,	3.79102e-05,	2.65372e-05,	1.13731e-05
255	,	6.94573e-05,	4.86201e-05,	2.08372e-05
256	,	6.92764e-05,	4.84935e-05,	2.07829e-05
257	,	7.64804e-05,	5.35363e-05,	2.29441e-05
258	,	4.44941e-05,	3.11459e-05,	1.33482e-05
259	,	8.59446e-05,	6.01612e-05,	2.57834e-05
260	,	0.000138387,	9.68709e-05,	4.15161e-05
261	,	0.000127015,	8.89105e-05,	3.81045e-05
262	,	0.0187985,	0.013159,	0.00563955
263	,	3.13866e-05,	2.19707e-05,	9.41599e-06
264	,	3.40341e-05,	2.38239e-05,	1.02102e-05
265	,	4.40802e-05,	3.08561e-05,	1.32241e-05
266	,	3.54775e-05,	2.48342e-05,	1.06432e-05
267	,	3.73936e-05,	2.61755e-05,	1.12181e-05
268	,	7.77925e-05,	5.44547e-05,	2.33377e-05
269	,	8.79499e-05,	6.15649e-05,	2.6385e-05
270	,	0.000122195,	8.55365e-05,	3.66585e-05
271	,	1.76735e-05,	1.23715e-05,	5.30205e-06
272	,	2.43439e-05,	1.70408e-05,	7.30318e-06
273	,	2.23654e-05,	1.56558e-05,	6.70961e-06
274	,	2.3323e-05,	1.63261e-05,	6.9969e-06
275	,	2.03931e-05,	1.42752e-05,	6.11794e-06
276	,	1.81326e-05,	1.26928e-05,	5.43979e-06
277	,	4.45959e-05,	3.12171e-05,	1.33788e-05
278	,	0.00381688,	0.00267182,	0.00114506
279	,	4.89013e-05,	3.42309e-05,	1.46704e-05
280	,	1.2987e-05,	9.09092e-06,	3.89611e-06
281	,	2.27652e-05,	1.59356e-05,	6.82955e-06
282	,	1.28904e-05,	9.02329e-06,	3.86712e-06
283	,	1.86989e-05,	1.30892e-05,	5.60966e-06
284	,	1.87583e-05,	1.31308e-05,	5.62749e-06
285	,	1.77966e-05,	1.24576e-05,	5.33897e-06
286	,	4.63707e-05,	3.24595e-05,	1.39112e-05
287	,	0.00392124,	0.00274487,	0.00117637
288	,	5.05433e-05,	3.53803e-05,	1.5163e-05
289	,	1.35965e-05,	9.51753e-06,	4.07894e-06
290	,	2.36179e-05,	1.65326e-05,	7.08538e-06
291	,	1.34088e-05,	9.38616e-06,	4.02264e-06
292	,	1.93925e-05,	1.35747e-05,	5.81774e-06
293	,	9.54242e-06,	6.6797e-06,	2.86273e-06
294	,	9.34659e-06,	6.54261e-06,	2.80398e-06
295	,	1.73977e-05,	1.21784e-05,	5.21932e-06
296	,	1.41044e-05,	9.8731e-06,	4.23133e-06
297	,	3.01895e-05,	2.11327e-05,	9.05686e-06
298	,	0.016981,	0.0118867,	0.00509429
299	,	8.65087e-06,	6.05561e-06,	2.59526e-06
300	,	7.0451e-06,	4.93157e-06,	2.11353e-06
301	,	1.08352e-05,	7.58464e-06,	3.25056e-06
302	,	8.06322e-06,	5.64425e-06,	2.41897e-06
303	,	7.63394e-06,	5.34376e-06,	2.29018e-06
304	,	1.43976e-05,	1.00783e-05,	4.31927e-06
305	,	7.78014e-06,	5.4461e-06,	2.33404e-06
306	,	4.00677e-05,	2.80474e-05,	1.20203e-05
307	,	0.0137274,	0.0096092,	0.00411823
308	,	1.67585e-05,	1.17309e-05,	5.02754e-06
309	,	2.24901e-05,	1.57431e-05,	6.74703e-06
310	,	1.0892e-05,	7.62442e-06,	3.26761e-06
311	,	7.21332e-06,	5.04932e-06,	2.16399e-06
312	,	6.67181e-06,	4.67027e-06,	2.00154e-06
313	,	1.59553e-05,	1.11687e-05,	4.78659e-06
314	,	0.436803,	0.305762,	0.131041
315	,	7.76746e-05,	5.43722e-05,	2.33024e-05
316	,	0.0904968,	0.0633477,	0.027149
317	,	9.28829e-06,	6.5018e-06,	2.78649e-06
318	,	2.74602e-05,	1.92221e-05,	8.23805e-06
319	,	3.40652e-05,	2.38456e-05,	1.02195e-05
320	,	6.2001e-05,	4.34007e-05,	1.86003e-05
321	,	5.57402e-05,	3.90181e-05,	1.67221e-05
322	,	0.000100895,	7.06263e-05,	3.02684e-05
323	,	0.00169851,	0.00118895,	0.000509552
324	,	0.000222268,	0.000155587,	6.66803e-05
325	,	1.67077e-05,	1.16954e-05,	5.0123e-06
326	,	2.45414e-05,	1.7179e-05,	7.36241e-06
327	,	3.48941e-05,	2.44259e-05,	1.04682e-05
328	,	4.121e-05,	2.8847e-05,	1.2363e-05
329	,	6.5289e-05,	4.57023e-05,	1.95867e-05
330	,	4.77542e-05,	3.34279e-05,	1.43263e-05
331	,	0.000110126,	7.70879e-05,	3.30377e-05
332	,	0.00091369,	0.000639583,	0.000274107
333	,	0.000284241,	0.000198969,	8.52724e-05
334	,	2.75652e-05,	1.92956e-05,	8.26955e-06
335	,	3.0075e-05,	2.10525e-05,	9.02249e-06
336	,	7.07905e-05,	4.95534e-05,	2.12372e-05
337	,	8.78146e-05,	6.14702e-05,	2.63444e-05
338	,	0.000193566,	0.000135496,	5.80697e-05
339	,	0.000189277,	0.000132494,	5.6783e-05
340	,	0.000270796,	0.000189557,	8.12387e-05
341	,	0.000750739,	0.000525517,	0.000225222
342	,	0.000333405,	0.000233383,	0.000100021
343	,	3.32427e-05,	2.32699e-05,	9.97282e-06
344	,	2.60151e-05,	1.82105e-05,	7.80452e-06
345	,	4.90652e-05,	3.43457e-05,	1.47196e-05
346	,	4.64875e-05,	3.25413e-05,	1.39463e-05
347	,	5.91109e-05,	4.13776e-05,	1.77333e-05
348	,	3.19192e-05,	2.23434e-05,	9.57576e-06
349	,	4.17661e-05,	2.92363e-05,	1.25298e-05
350	,	0.471725,	0.330208,	0.141518
351	,	6.48192e-05,	4.53734e-05,	1.94457e-05
352	,	3.02172e-06,	2.1152e-06,	9.06515e-07
353	,	5.2265e-06,	3.65855e-06,	1.56795e-06
354	,	6.15033e-06,	4.30523e-06,	1.8451e-06
355	,	5.98742e-06,	4.1912e-06,	1.79623e-06
356	,	8.08125e-06,	5.65687e-06,	2.42437e-06
357	,	7.81677e-06,	5.47174e-06,	2.34503e-06
358	,	1.41154e-05,	9.88081e-06,	4.23463e-06
359	,	0.00270208,	0.00189146,	0.000810625
360	,	2.2893e-05,	1.60251e-05,	6.86789e-06
361	,	3.98251e-06,	2.78776e-06,	1.19475e-06
362	,	6.62632e-06,	4.63842e-06,	1.9879e-06
363	,	5.15676e-06,	3.60973e-06,	1.54703e-06
364	,	4.92353e-06,	3.44647e-06,	1.47706e-06
365	,	7.73232e-06,	5.41262e-06,	2.3197e-06
366	,	2.16538e-06,	1.51577e-06,	6.49615e-07
367	,	4.66985e-06,	3.2689e-06,	1.40096e-06
368	,	0.00423578,	0.00296504,	0.00127073
369	,	1.79712e-05,	1.25798e-05,	5.39136e-06
370	,	3.57125e-06,	2.49988e-06,	1.07138e-06
371	,	4.23096e-06,	2.96167e-06,	1.26929e-06
372	,	3.71292e-06,	2.59904e-06,	1.11388e-06
373	,	1.79429e-06,	1.256e-06,	5.38286e-07
374	,	1.71431e-06,	1.20002e-06,	5.14294e-07
375	,	2.1669e-06,	1.51683e-06,	6.50071e-07
376	,	3.40004e-06,	2.38003e-06,	1.02001e-06
377	,	0.00236856,	0.00165799,	0.000710569
378	,	4.88526e-06,	3.41968e-06,	1.46558e-06
379	,	8.68531e-07,	6.07972e-07,	2.60559e-07
380	,	1.29173e-06,	9.04212e-07,	3.87519e-07
381	,	1.54673e-06,	1.08271e-06,	4.6402e-07
382	,	1.53603e-06,	1.07522e-06,	4.60809e-07
383	,	8.98453e-07,	6.28917e-07,	2.69536e-07
384	,	1.33533e-06,	9.34728e-07,	4.00598e-07
385	,	2.22384e-06,	1.55669e-06,	6.67152e-07
386	,	0.00114889,	0.000804224,	0.000344668
387	,	4.41179e-06,	3.08826e-06,	1.32354e-06
388	,	8.77125e-07,	6.13988e-07,	2.63138e-07
389	,	1.56057e-06,	1.0924e-06,	4.68172e-07
390	,	2.17572e-06,	1.523e-06,	6.52715e-07
391	,	1.78766e-06,	1.25136e-06,	5.36298e-07
392	,	1.6045e-06,	1.12315e-06,	4.8135e-07
393	,	2.08909e-06,	1.46236e-06,	6.26727e-07
394	,	3.59533e-06,	2.51673e-06,	1.0786e-06
395	,	0.000660364,	0.000462255,	0.000198109
396	,	5.10714e-06,	3.57499e-06,	1.53214e-06
397	,	1.37101e-06,	9.59706e-07,	4.11303e-07
398	,	1.49283e-06,	1.04498e-06,	4.47849e-07
399	,	0,	0,	0
400	,	0,	0,	0
401	,	0,	0,	0
402	,	5.34294e-12,	3.74006e-12,	1.60288e-12
403	,	1.45763e-08,	1.02034e-08,	4.37288e-09
404	,	0.000404815,	0.00028337,	0.000121444
405	,	1.33053e-07,	9.31369e-08,	3.99158e-08
406	,	1.9088e-07,	1.33616e-07,	5.72639e-08
407	,	0,	0,	0
408	,	0,	0,	0
409	,	0,	0,	0
410	,	0,	0,	0
411	,	4.4537e-12,	3.11759e-12,	1.33611e-12
412	,	1.26903e-08,	8.88318e-09,	3.80708e-09
413	,	0.000190038,	0.000133027,	5.70114e-05
414	,	0,	0,	0
415	,	0,	0,	0
416	,	0,	0,	0
417	,	0,	0,	0
418	,	0,	0,	0
419	,	0,	0,	0
420	,	4.23994e-12,	2.96796e-12,	1.27198e-12
421	,	0,	0,	0
422	,	0.000335321,	0.000234725,	0.000100596
423	,	0,	0,	0
424	,	0,	0,	0
425	,	0,	0,	0
426	,	0,	0,	0
427	,	0,	0,	0
428	,	0,	0,	0
429	,	4.23994e-12,	2.96796e-12,	1.27198e-12
430	,	0,	0,	0
431	,	0.000720727,	0.000504509,	0.000216218
432	,	0,	0,	0
433	,	0,	0,	0
434	,	0,	0,	0
435	,	0,	0,	0
436	,	0,	0,	0
437	,	0,	0,	0
438	,	0,	0,	0
439	,	0,	0,	0
440	,	0.000619137,	0.000433396,	0.000185741
441	,	0,	0,	0
442	,	0,	0,	0
443	,	0,	0,	0
444	,	0,	0,	0
445	,	0,	0,	0
446	,	0,	0,	0
447	,	0,	0,	0
448	,	0,	0,	0
449	,	0.000255088,	0.000178561,	7.65263e-05
450	,	0,	0,	0
451	,	0,	0,	0
452	,	0,	0,	0
453	,	0,	0,	0
454	,	0,	0,	0
455	,	0,	0,	0
456	,	0,	0,	0
457	,	0,	0,	0
458	,	3.13422e-05,	2.19396e-05,	9.40267e-06
459	,	0,	0,	0
460	,	0,	0,	0
461	,	0,	0,	0
462	,	0,	0,	0
463	,	0,	0,	0
464	,	0,	0,	0
465	,	0,	0,	0
466	,	0,	0,	0
467	,	0,	0,	0
468	,	3.61566e-08,	2.53096e-08,	1.0847e-08
469	,	0,	0,	0
470	,	7.4476e-08,	5.21332e-08,	2.23428e-08
471	,	6.80331e-07,	4.76231e-07,	2.04099e-07
472	,	8.9599e-07,	6.27193e-07,	2.68797e-07
473	,	9.16573e-07,	6.41601e-07,	2.74972e-07
474	,	6.02387e-07,	4.21671e-07,	1.80716e-07
475	,	2.01382e-06,	1.40967e-06,	6.04146e-07
476	,	1.77583e-06,	1.24308e-06,	5.3275e-07
477	,	6.12744e-06,	4.2892e-06,	1.83823e-06
478	,	1.97823e-06,	1.38476e-06,	5.93469e-07
479	,	2.84901e-06,	1.99431e-06,	8.54704e-07
480	,	2.69904e-06,	1.88933e-06,	8.09713e-07
481	,	1.98433e-06,	1.38903e-06,	5.95299e-07
482	,	3.17611e-06,	2.22327e-06,	9.52832e-07
483	,	1.32911e-06,	9.30374e-07,	3.98732e-07
484	,	2.48973e-06,	1.74281e-06,	7.4692e-07
485	,	0.00359003,	0.00251302,	0.00107701
486	,	1.1918e-05,	8.34261e-06,	3.5754e-06
487	,	1.89234e-06,	1.32464e-06,	5.67703e-07
488	,	2.12366e-06,	1.48656e-06,	6.37099e-07
489	,	2.26148e-06,	1.58303e-06,	6.78443e-07
490	,	2.45898e-06,	1.72128e-06,	7.37693e-07
491	,	4.00818e-06,	2.80573e-06,	1.20245e-06
492	,	2.18686e-06,	1.5308e-06,	6.56057e-07
493	,	4.122e-06,	2.8854e-06,	1.2366e-06
494	,	0.000280265,	0.000196186,	8.40796e-05
495	,	1.43737e-05,	1.00616e-05,	4.31212e-06
496	,	2.02844e-06,	1.41991e-06,	6.08531e-07
497	,	3.30978e-06,	2.31684e-06,	9.92933e-07
498	,	3.07491e-06,	2.15244e-06,	9.22472e-07
499	,	2.69437e-06,	1.88606e-06,	8.08312e-07
500	,	4.17176e-06,	2.92023e-06,	1.25153e-06
501	,	2.7417e-06,	1.91919e-06,	8.22509e-07
502	,	8.93961e-06,	6.25772e-06,	2.68188e-06
503	,	0.0845149,	0.0591604,	0.0253545
504	,	1.58907e-05,	1.11235e-05,	4.76721e-06
505	,	2.97465e-06,	2.08225e-06,	8.92394e-07
506	,	4.22877e-06,	2.96014e-06,	1.26863e-06
507	,	3.88737e-06,	2.72116e-06,	1.16621e-06
508	,	2.66642e-06,	1.8665e-06,	7.99927e-07
509	,	1.81163e-06,	1.26814e-06,	5.43489e-07
510	,	1.44252e-06,	1.00976e-06,	4.32755e-07
511	,	2.84523e-06,	1.99166e-06,	8.5357e-07
512	,	1.73241e-05,	1.21269e-05,	5.19723e-06
513	,	1.60634e-05,	1.12444e-05,	4.81902e-06
514	,	1.87858e-06,	1.31501e-06,	5.63574e-07
515	,	2.39913e-06,	1.67939e-06,	7.19738e-07
516	,	2.17579e-06,	1.52305e-06,	6.52737e-07
517	,	2.01986e-06,	1.4139e-06,	6.05959e-07
518	,	1.81685e-06,	1.2718e-06,	5.45055e-07
519	,	1.39914e-06,	9.79397e-07,	4.19742e-07
520	,	2.31972e-06,	1.6238e-06,	6.95915e-07
521	,	0.00148327,	0.00103829,	0.00044498
522	,	1.06228e-05,	7.43595e-06,	3.18684e-06
523	,	1.78575e-06,	1.25002e-06,	5.35724e-07
524	,	1.80787e-06,	1.26551e-06,	5.4236e-07
525	,	1.3615e-06,	9.5305e-07,	4.0845e-07
526	,	4.79495e-09,	3.35647e-09,	1.43849e-09
527	,	6.22619e-07,	4.35833e-07,	1.86786e-07
528	,	7.61603e-07,	5.33122e-07,	2.28481e-07
529	,	0,	0,	0
530	,	0.00164298,	0.00115008,	0.000492893
531	,	1.38141e-05,	9.6699e-06,	4.14424e-06
532	,	1.80644e-06,	1.26451e-06,	5.41933e-07
533	,	2.43961e-06,	1.70773e-06,	7.31883e-07
534	,	2.40574e-06,	1.68402e-06,	7.21721e-07
535	,	2.15477e-06,	1.50834e-06,	6.4643e-07
536	,	1.64057e-06,	1.1484e-06,	4.92172e-07
537	,	1.61562e-06,	1.13094e-06,	4.84687e-07
538	,	2.97961e-06,	2.08573e-06,	8.93883e-07
539	,	0.00223786,	0.00156651,	0.000671359
540	,	1.7445e-05,	1.22115e-05,	5.2335e-06
541	,	2.52994e-06,	1.77096e-06,	7.58981e-07
542	,	4.21103e-06,	2.94772e-06,	1.26331e-06
543	,	3.53241e-06,	2.47268e-06,	1.05972e-06
544	,	3.16506e-06,	2.21554e-06,	9.49517e-07
545	,	5.5929e-06,	3.91503e-06,	1.67787e-06
546	,	2.81661e-06,	1.97163e-06,	8.44983e-07
547	,	1.05207e-05,	7.3645e-06,	3.15622e-06
548	,	0.000842721,	0.000589905,	0.000252816
549	,	2.79679e-05,	1.95776e-05,	8.39038e-06
550	,	4.46358e-06,	3.12451e-06,	1.33908e-06
551	,	7.53737e-06,	5.27616e-06,	2.26121e-06
552	,	6.76413e-06,	4.73489e-06,	2.02924e-06
553	,	7.59329e-06,	5.3153e-06,	2.27799e-06
554	,	1.01336e-05,	7.09353e-06,	3.04008e-06
555	,	9.64296e-06,	6.75007e-06,	2.89289e-06
556	,	1.50177e-05,	1.05124e-05,	4.5053e-06
557	,	0.114137,	0.0798962,	0.0342412
558	,	3.5956e-05,	2.51692e-05,	1.07868e-05
559	,	6.81219e-06,	4.76853e-06,	2.04366e-06
560	,	9.33904e-06,	6.53733e-06,	2.80171e-06
