1	,	0
2	,	0
3	,	0
4	,	0
5	,	0
6	,	0
7	,	0
8	,	0.0111114
9	,	0
10	,	0
11	,	0
12	,	0
13	,	0
14	,	0
15	,	0
16	,	0
17	,	0.0136557
18	,	0
19	,	0
20	,	0
21	,	0
22	,	0
23	,	0
24	,	0
25	,	0
26	,	0
27	,	0
28	,	0
29	,	0
30	,	0
31	,	0
32	,	0
33	,	4.6705e-12
34	,	0
35	,	0.00389501
36	,	0
37	,	5.03638e-07
38	,	0
39	,	0
40	,	0
41	,	0
42	,	0
43	,	0
44	,	7.61913e-06
45	,	0
46	,	0
47	,	0
48	,	2.02799e-06
49	,	2.13174e-06
50	,	2.31266e-06
51	,	0
52	,	0
53	,	0
54	,	0
55	,	0
56	,	0
57	,	0
58	,	0
59	,	0
60	,	0
61	,	0
62	,	0
63	,	0
64	,	0
65	,	0
66	,	0
67	,	2.32491e-06
68	,	3.18727e-06
69	,	3.50025e-06
70	,	0.0100409
71	,	0.000660487
72	,	0.000115835
73	,	0.035744
74	,	2.06548e-05
75	,	0.00121712
76	,	0.00726859
77	,	0.00880675
78	,	0.00675278
79	,	0.0105411
80	,	0.163151
81	,	0.00362637
82	,	0.133307
83	,	3.59249e-05
84	,	0.00193182
85	,	0.00710255
86	,	0.010902
87	,	0.0111155
88	,	0.014608
89	,	0.00327537
90	,	0.00338708
91	,	0.139889
92	,	0.000669237
93	,	0.00264787
94	,	0.00911924
95	,	0.0108013
96	,	0.0152968
97	,	0.00783293
98	,	0.00391397
99	,	0.00289916
100	,	0.0233539
101	,	0.00109529
102	,	0.00314815
103	,	0.00623232
104	,	0.0084887
105	,	0.00701797
106	,	0.00738326
107	,	0.00779193
108	,	0.00186785
109	,	0.0234253
110	,	0.000617723
111	,	0.00122479
112	,	0.0035701
113	,	0.00574469
114	,	0.00424039
115	,	0.00500942
116	,	0.00859908
117	,	0.00184781
118	,	0.000104057
119	,	0.000763656
120	,	0.00307318
121	,	0.00618499
122	,	0.00703273
123	,	0.00563118
124	,	0.00532942
125	,	0.00318639
126	,	0.00187907
127	,	0.0239235
128	,	0.000641433
129	,	0.00193476
130	,	0.00544853
131	,	0.00479487
132	,	0.00353721
133	,	0.00234252
