1	,	2.04857e+14
2	,	2.06058e+14
3	,	2.07013e+14
4	,	2.07984e+14
5	,	2.08932e+14
6	,	2.10036e+14
7	,	2.10621e+14
8	,	2.11155e+14
9	,	2.12085e+14
10	,	2.04857e+14
11	,	2.06058e+14
12	,	2.07013e+14
13	,	2.07984e+14
14	,	2.08932e+14
15	,	2.10036e+14
16	,	2.10621e+14
17	,	2.11155e+14
18	,	2.12085e+14
19	,	2.04857e+14
20	,	2.06058e+14
21	,	2.07013e+14
22	,	2.07984e+14
23	,	2.08932e+14
24	,	2.10036e+14
25	,	2.10621e+14
26	,	2.11155e+14
27	,	2.12085e+14
28	,	2.04857e+14
29	,	2.06058e+14
30	,	2.07013e+14
31	,	2.07984e+14
32	,	2.08932e+14
33	,	2.10036e+14
34	,	2.10621e+14
35	,	2.11155e+14
36	,	2.12085e+14
37	,	2.04857e+14
38	,	2.06058e+14
39	,	2.07013e+14
40	,	2.07984e+14
41	,	2.08932e+14
42	,	2.10036e+14
43	,	2.10621e+14
44	,	2.11155e+14
45	,	2.12085e+14
46	,	2.04857e+14
47	,	2.06058e+14
48	,	2.07013e+14
49	,	2.07984e+14
50	,	2.08932e+14
51	,	2.10036e+14
52	,	2.10621e+14
53	,	2.11155e+14
54	,	2.12085e+14
55	,	2.04857e+14
56	,	2.06058e+14
57	,	2.07013e+14
58	,	2.07984e+14
59	,	2.08932e+14
60	,	2.10036e+14
61	,	2.10621e+14
62	,	2.11155e+14
63	,	2.12085e+14
64	,	2.04857e+14
65	,	2.06058e+14
66	,	2.07013e+14
67	,	2.07984e+14
68	,	2.08932e+14
69	,	2.10036e+14
70	,	2.10621e+14
71	,	2.11155e+14
72	,	2.12085e+14
73	,	2.04857e+14
74	,	2.06058e+14
75	,	2.07013e+14
76	,	2.07984e+14
77	,	2.08932e+14
78	,	2.10036e+14
79	,	2.10621e+14
80	,	2.11156e+14
81	,	2.12085e+14
82	,	2.04857e+14
83	,	2.06058e+14
84	,	2.07013e+14
85	,	2.07984e+14
86	,	2.08932e+14
87	,	2.10036e+14
88	,	2.10621e+14
89	,	2.11156e+14
90	,	2.12085e+14
91	,	2.04857e+14
92	,	2.06058e+14
93	,	2.07013e+14
94	,	2.07984e+14
95	,	2.08932e+14
96	,	2.10036e+14
97	,	2.10621e+14
98	,	2.11156e+14
99	,	2.12085e+14
100	,	2.04857e+14
101	,	2.06058e+14
102	,	2.07013e+14
103	,	2.07984e+14
104	,	2.08932e+14
105	,	2.10036e+14
106	,	2.10621e+14
107	,	2.11156e+14
108	,	2.12085e+14
109	,	2.04857e+14
110	,	2.06058e+14
111	,	2.07013e+14
112	,	2.07984e+14
113	,	2.08932e+14
114	,	2.10036e+14
115	,	2.10621e+14
116	,	2.11156e+14
117	,	2.12085e+14
118	,	2.04857e+14
119	,	2.06058e+14
120	,	2.07013e+14
121	,	2.07984e+14
122	,	2.08932e+14
123	,	2.10036e+14
124	,	2.10621e+14
125	,	2.11156e+14
126	,	2.12085e+14
127	,	2.04857e+14
128	,	2.06058e+14
129	,	2.07013e+14
130	,	2.07984e+14
131	,	2.08933e+14
132	,	2.10036e+14
133	,	2.10621e+14
134	,	2.11156e+14
135	,	2.12085e+14
136	,	2.04857e+14
137	,	2.06058e+14
138	,	2.07013e+14
139	,	2.07984e+14
140	,	2.08933e+14
141	,	2.10036e+14
142	,	2.10621e+14
143	,	2.11156e+14
144	,	2.12085e+14
145	,	2.04857e+14
146	,	2.06058e+14
147	,	2.07013e+14
148	,	2.07984e+14
149	,	2.08933e+14
150	,	2.10036e+14
151	,	2.10621e+14
152	,	2.11156e+14
153	,	2.12085e+14
154	,	2.04857e+14
155	,	2.06058e+14
156	,	2.07013e+14
157	,	2.07984e+14
158	,	2.08933e+14
159	,	2.10036e+14
160	,	2.10621e+14
161	,	2.11156e+14
162	,	2.12085e+14
163	,	2.04857e+14
164	,	2.06058e+14
165	,	2.07013e+14
166	,	2.07984e+14
167	,	2.08933e+14
168	,	2.10036e+14
169	,	2.10621e+14
170	,	2.11156e+14
171	,	2.12085e+14
172	,	2.04857e+14
173	,	2.06058e+14
174	,	2.07013e+14
175	,	2.07984e+14
176	,	2.08933e+14
177	,	2.10036e+14
178	,	2.10621e+14
179	,	2.11156e+14
180	,	2.12085e+14
181	,	2.04857e+14
182	,	2.06058e+14
183	,	2.07013e+14
184	,	2.07984e+14
185	,	2.08933e+14
186	,	2.10036e+14
187	,	2.1062e+14
188	,	2.11156e+14
189	,	2.12085e+14
190	,	2.04857e+14
191	,	2.06058e+14
192	,	2.07013e+14
193	,	2.07984e+14
194	,	2.08933e+14
195	,	2.10036e+14
196	,	2.1062e+14
197	,	2.11156e+14
198	,	2.12085e+14
199	,	2.04857e+14
200	,	2.06058e+14
201	,	2.07013e+14
202	,	2.07984e+14
203	,	2.08933e+14
204	,	2.10036e+14
205	,	2.1062e+14
206	,	2.11156e+14
207	,	2.12085e+14
208	,	2.04857e+14
209	,	2.06058e+14
210	,	2.07013e+14
211	,	2.07984e+14
212	,	2.08933e+14
213	,	2.10036e+14
214	,	2.1062e+14
215	,	2.11156e+14
216	,	2.12085e+14
217	,	2.04857e+14
218	,	2.06058e+14
219	,	2.07013e+14
220	,	2.07984e+14
221	,	2.08933e+14
222	,	2.10036e+14
223	,	2.1062e+14
224	,	2.11156e+14
225	,	2.12085e+14
226	,	2.04857e+14
227	,	2.06059e+14
228	,	2.07013e+14
229	,	2.07984e+14
230	,	2.08933e+14
231	,	2.10036e+14
232	,	2.1062e+14
233	,	2.11156e+14
234	,	2.12085e+14
235	,	2.04857e+14
236	,	2.06059e+14
237	,	2.07013e+14
238	,	2.07984e+14
239	,	2.08933e+14
240	,	2.10036e+14
241	,	2.1062e+14
242	,	2.11156e+14
243	,	2.12085e+14
244	,	2.04857e+14
245	,	2.06059e+14
246	,	2.07013e+14
247	,	2.07984e+14
248	,	2.08933e+14
249	,	2.10036e+14
250	,	2.1062e+14
251	,	2.11156e+14
252	,	2.12085e+14
253	,	2.04857e+14
254	,	2.06059e+14
255	,	2.07013e+14
256	,	2.07984e+14
257	,	2.08933e+14
258	,	2.10036e+14
259	,	2.1062e+14
260	,	2.11156e+14
261	,	2.12085e+14
262	,	2.04857e+14
263	,	2.06059e+14
264	,	2.07013e+14
265	,	2.07984e+14
266	,	2.08933e+14
267	,	2.10036e+14
268	,	2.1062e+14
269	,	2.11156e+14
270	,	2.12085e+14
271	,	2.04857e+14
272	,	2.06059e+14
273	,	2.07013e+14
274	,	2.07984e+14
275	,	2.08933e+14
276	,	2.10036e+14
277	,	2.1062e+14
278	,	2.11156e+14
279	,	2.12085e+14
280	,	2.04857e+14
281	,	2.06059e+14
282	,	2.07013e+14
283	,	2.07984e+14
284	,	2.08933e+14
285	,	2.10036e+14
286	,	2.1062e+14
287	,	2.11156e+14
288	,	2.12085e+14
289	,	2.04857e+14
290	,	2.06059e+14
291	,	2.07013e+14
292	,	2.07984e+14
293	,	2.08933e+14
294	,	2.10036e+14
295	,	2.1062e+14
296	,	2.11156e+14
297	,	2.12085e+14
298	,	2.04857e+14
299	,	2.06059e+14
300	,	2.07013e+14
301	,	2.07984e+14
302	,	2.08933e+14
303	,	2.10036e+14
304	,	2.1062e+14
305	,	2.11156e+14
306	,	2.12085e+14
307	,	2.04857e+14
308	,	2.06059e+14
309	,	2.07013e+14
310	,	2.07984e+14
311	,	2.08933e+14
312	,	2.10036e+14
313	,	2.1062e+14
314	,	2.11156e+14
315	,	2.12085e+14
316	,	2.04857e+14
317	,	2.06059e+14
318	,	2.07013e+14
319	,	2.07984e+14
320	,	2.08933e+14
321	,	2.10036e+14
322	,	2.10618e+14
323	,	2.11156e+14
324	,	2.12085e+14
325	,	2.0485e+14
326	,	2.06059e+14
327	,	2.07013e+14
328	,	2.07984e+14
329	,	2.08933e+14
330	,	2.10036e+14
331	,	2.10618e+14
332	,	2.11156e+14
333	,	2.12085e+14
334	,	2.0485e+14
335	,	2.06059e+14
336	,	2.07013e+14
337	,	2.07984e+14
338	,	2.08933e+14
339	,	2.10036e+14
340	,	2.10618e+14
341	,	2.11156e+14
342	,	2.12085e+14
343	,	2.0485e+14
344	,	2.06059e+14
345	,	2.07013e+14
346	,	2.07984e+14
347	,	2.08933e+14
348	,	2.10036e+14
349	,	2.10618e+14
350	,	2.11156e+14
351	,	2.12085e+14
352	,	2.0485e+14
353	,	2.06059e+14
354	,	2.07014e+14
355	,	2.07984e+14
356	,	2.08933e+14
357	,	2.10036e+14
358	,	2.10619e+14
359	,	2.11156e+14
360	,	2.12085e+14
361	,	2.0485e+14
362	,	2.06059e+14
363	,	2.07014e+14
364	,	2.07984e+14
365	,	2.08933e+14
366	,	2.10036e+14
367	,	2.10619e+14
368	,	2.11156e+14
369	,	2.12085e+14
370	,	2.0485e+14
371	,	2.06059e+14
372	,	2.07014e+14
373	,	2.07984e+14
374	,	2.08933e+14
375	,	2.10036e+14
376	,	2.10619e+14
377	,	2.11156e+14
378	,	2.12085e+14
379	,	2.0485e+14
380	,	2.06059e+14
381	,	2.07014e+14
382	,	2.07984e+14
383	,	2.08933e+14
384	,	2.10036e+14
385	,	2.10619e+14
386	,	2.11156e+14
387	,	2.12085e+14
388	,	2.0485e+14
389	,	2.06059e+14
390	,	2.07014e+14
391	,	2.07984e+14
392	,	2.08933e+14
393	,	2.10036e+14
394	,	2.10619e+14
395	,	2.11156e+14
396	,	2.12085e+14
397	,	2.0485e+14
398	,	2.06059e+14
399	,	2.07014e+14
400	,	2.07984e+14
401	,	2.08933e+14
402	,	2.10036e+14
403	,	2.10619e+14
404	,	2.11156e+14
405	,	2.12085e+14
406	,	2.0485e+14
407	,	2.06059e+14
408	,	2.07014e+14
409	,	2.07984e+14
410	,	2.08933e+14
411	,	2.10036e+14
412	,	2.10619e+14
413	,	2.11156e+14
414	,	2.12085e+14
415	,	2.0485e+14
416	,	2.06059e+14
417	,	2.07014e+14
418	,	2.07984e+14
419	,	2.08933e+14
420	,	2.10036e+14
421	,	2.10619e+14
422	,	2.11155e+14
423	,	2.12085e+14
424	,	2.0485e+14
425	,	2.06059e+14
426	,	2.07014e+14
427	,	2.07984e+14
428	,	2.08933e+14
429	,	2.10036e+14
430	,	2.10619e+14
431	,	2.11155e+14
432	,	2.12085e+14
433	,	2.0485e+14
434	,	2.06059e+14
435	,	2.07014e+14
436	,	2.07984e+14
437	,	2.08933e+14
438	,	2.10036e+14
439	,	2.10619e+14
440	,	2.11155e+14
441	,	2.12085e+14
442	,	2.0485e+14
443	,	2.06059e+14
444	,	2.07014e+14
445	,	2.07984e+14
446	,	2.08933e+14
447	,	2.10036e+14
448	,	2.10619e+14
449	,	2.11155e+14
450	,	2.12085e+14
451	,	2.0485e+14
452	,	2.06059e+14
453	,	2.07014e+14
454	,	2.07984e+14
455	,	2.08933e+14
456	,	2.10036e+14
457	,	2.10619e+14
