6	,	+7.56563
12	,	+38.0098
18	,	+41.7609
24	,	+62.134
30	,	+34.7525
36	,	+37.1203
42	,	+28.8862
48	,	+45.5102
54	,	+25.0051
60	,	+27.4818
66	,	+32.7985
72	,	+40.3295
78	,	+51.2364
84	,	+1.95709
90	,	+82.2012
96	,	+4.70274
102	,	+27.3457
108	,	+36.6684
114	,	+27.668
120	,	+38.7547
126	,	+36.3669
132	,	+23.536
138	,	+1.46752
144	,	+1.81153
150	,	+33.3077
156	,	+37.5396
162	,	+0.420582
168	,	+97.0255
174	,	+33.3124
180	,	+62.8288
186	,	+932.981
192	,	+13.6373
198	,	+876.593
204	,	+137.687
210	,	+26.4179
216	,	+4.47597
222	,	+114.483
228	,	+34.803
234	,	+60.9808
240	,	-15.7787
246	,	+51.9332
252	,	+17.8094
258	,	-6.04865
264	,	-23.5654
270	,	-63.1218
276	,	-6.50381
282	,	-27.9406
288	,	-19.4612
294	,	-32.4677
300	,	+15.057
306	,	+18.5429
312	,	-40.8658
318	,	-4.9602
324	,	-22.3939
330	,	-53.1657
336	,	-8.95422
342	,	+4.07702
348	,	+1.40368
354	,	+55.9511
360	,	-2.03487
366	,	-0.574148
372	,	+0.329139
378	,	+29.5686
384	,	+190.972
390	,	+4.32102
396	,	+15.8492
402	,	+25.7553
408	,	+21.945
414	,	-20.5043
420	,	+35.0829
426	,	-37.968
432	,	+444.174
438	,	+2.88814
444	,	+16.7171
450	,	+3.08174
456	,	+121.495
462	,	+25.419
468	,	-3.47785
474	,	-1.54083
480	,	-25.4092
486	,	+34.6867
492	,	-12.3204
498	,	-21.2546
504	,	+17.655
510	,	+51.6163
516	,	+49.9552
522	,	+11.6753
528	,	+95.0241
534	,	+41.3138
540	,	-126.007
546	,	-22.3956
552	,	+58.9408
558	,	-22.7426
564	,	+229.986
570	,	+28.0552
576	,	+69.2366
582	,	+15.0088
588	,	-26.5683
594	,	-59.871
600	,	-18.3352
606	,	+25.3217
612	,	-11.9087
618	,	-10.7591
624	,	+3.58697
630	,	+30.754
636	,	+26.2858
642	,	+19.7589
648	,	+32.4758
654	,	+2.40009
660	,	-3.52901
666	,	+26.7158
672	,	+14.4159
678	,	+30.7603
684	,	+27.3264
690	,	+28.2987
696	,	+23.1613
702	,	-0.177724
708	,	+11.814
714	,	+58.4789
720	,	+58.4789
